v_ee_x, v_ee_y, v_ee_z
-0.0402673, 0.294332, -0.0987928
-0.0392578, 0.290544, -0.100908
-0.0392038, 0.289341, -0.100809
-0.0381493, 0.289986, -0.0987903
-0.0378665, 0.287774, -0.0987612
-0.0377784, 0.284339, -0.102371
-0.0387099, 0.283551, -0.10328
-0.0393886, 0.285624, -0.102896
-0.0393087, 0.283468, -0.104427
-0.0376159, 0.278477, -0.106471
-0.0359485, 0.2759, -0.107233
-0.0360047, 0.275622, -0.107434
-0.0358488, 0.274914, -0.107088
-0.0353915, 0.272541, -0.10747
-0.0347625, 0.269243, -0.1087
-0.0340732, 0.267686, -0.109008
-0.0332121, 0.267777, -0.108429
-0.0330385, 0.266308, -0.108357
-0.0314952, 0.262839, -0.109622
-0.0316993, 0.26005, -0.11144
-0.0328213, 0.260066, -0.112671
-0.0319318, 0.259001, -0.112611
-0.0306969, 0.255909, -0.113459
-0.02959, 0.254025, -0.113465
-0.0292078, 0.253364, -0.112564
-0.0288847, 0.252215, -0.112024
-0.0292063, 0.251088, -0.112915
-0.0306181, 0.250835, -0.115064
-0.0294681, 0.25009, -0.114024
-0.0278312, 0.248457, -0.112754
-0.0291435, 0.246971, -0.11587
-0.0305202, 0.245659, -0.118528
-0.0308063, 0.245662, -0.11933
-0.0313374, 0.245026, -0.120165
-0.0302989, 0.241721, -0.118615
-0.0297399, 0.238875, -0.1171
-0.0300418, 0.239536, -0.115341
-0.0307748, 0.239596, -0.117472
-0.0316176, 0.237557, -0.120927
-0.0310619, 0.236498, -0.121048
-0.0290712, 0.236824, -0.118767
-0.0276625, 0.236337, -0.117292
-0.0275806, 0.23534, -0.118866
-0.0288125, 0.234701, -0.121556
-0.0293073, 0.233115, -0.122835
-0.0281475, 0.23146, -0.122264
-0.0277421, 0.230451, -0.120249
-0.0278442, 0.230535, -0.119105
-0.0277708, 0.229245, -0.119378
-0.0267807, 0.226817, -0.120219
-0.0254588, 0.224496, -0.12034
-0.0254833, 0.221828, -0.123341
-0.0255713, 0.219379, -0.125625
-0.0234526, 0.217822, -0.124922
-0.0231299, 0.215105, -0.126595
-0.0218731, 0.210746, -0.128507
-0.0199576, 0.206746, -0.129229
-0.0186676, 0.204529, -0.128988
-0.0185016, 0.203573, -0.129174
-0.0177843, 0.200819, -0.13049
-0.01462, 0.195725, -0.130682
-0.0112339, 0.192603, -0.129109
-0.0125324, 0.190855, -0.131384
-0.013674, 0.189007, -0.134003
-0.0116787, 0.185604, -0.134844
-0.00807291, 0.182851, -0.132709
-0.00704608, 0.180541, -0.132968
-0.0075239, 0.179089, -0.133854
-0.00732857, 0.177193, -0.134161
-0.00596644, 0.174637, -0.134572
-0.00522668, 0.172123, -0.135959
-0.00447574, 0.170962, -0.135692
-0.00341626, 0.170085, -0.134876
-0.0025806, 0.166954, -0.13605
-0.00155656, 0.163758, -0.13802
-0.00220041, 0.162111, -0.140384
-0.00221997, 0.160722, -0.140437
-0.000461704, 0.160201, -0.137985
0.000444941, 0.158102, -0.137245
0.00132561, 0.154878, -0.138845
0.00115184, 0.152597, -0.140436
0.000218209, 0.151852, -0.141693
0.00123024, 0.150784, -0.140508
0.00333994, 0.148147, -0.139849
0.00318509, 0.145877, -0.141404
0.00361804, 0.145068, -0.141337
0.00462936, 0.143288, -0.141931
0.00408507, 0.141381, -0.142575
0.00493258, 0.13864, -0.144104
0.00657846, 0.136152, -0.143056
0.0074361, 0.137933, -0.139874
0.00613177, 0.13701, -0.140558
0.00674351, 0.133121, -0.143563
0.00739897, 0.130993, -0.143636
0.0079, 0.130319, -0.143341
0.0064294, 0.129411, -0.144466
0.00663237, 0.128047, -0.144391
0.00910318, 0.124876, -0.14471
0.0101537, 0.122534, -0.14444
0.010329, 0.121477, -0.144335
0.00978449, 0.120467, -0.144062
0.00979966, 0.118169, -0.14461
0.0122234, 0.115802, -0.143455
0.0125783, 0.114954, -0.143144
0.0115151, 0.114127, -0.144453
0.0114691, 0.112538, -0.14481
0.0127236, 0.108482, -0.146456
0.0131825, 0.105425, -0.147814
0.0136788, 0.104934, -0.147307
0.0137181, 0.103917, -0.147442
0.01305, 0.103312, -0.147506
0.0152837, 0.100828, -0.146847
0.0161222, 0.0988963, -0.145545
0.0160619, 0.0978022, -0.145714
0.0152771, 0.0956889, -0.146818
0.0143242, 0.0952407, -0.148456
0.0168508, 0.0929856, -0.146801
0.0185493, 0.0917177, -0.145009
0.0169914, 0.0895222, -0.147479
0.0152442, 0.0893123, -0.148809
0.015786, 0.087724, -0.149008
0.0176531, 0.083421, -0.150224
0.0185267, 0.0814664, -0.149341
0.0195324, 0.0800544, -0.148431
0.0184213, 0.0804659, -0.147385
0.0197034, 0.0784448, -0.146534
0.0200349, 0.0772165, -0.146075
0.0207166, 0.0739773, -0.14743
0.0209649, 0.0721677, -0.147786
0.0216576, 0.0692557, -0.147938
0.0222488, 0.066799, -0.148917
0.0239445, 0.064163, -0.148332
0.0228793, 0.063999, -0.148823
0.0226381, 0.0617222, -0.150199
0.0228405, 0.0592939, -0.150754
0.0246912, 0.0561148, -0.150491
0.0228382, 0.0568153, -0.150246
0.022767, 0.0555822, -0.149649
0.0229983, 0.0550163, -0.148988
0.0249358, 0.0510606, -0.149281
0.02437, 0.0497195, -0.150552
0.0250168, 0.0488627, -0.149296
0.0253055, 0.0473956, -0.148459
0.024945, 0.0447372, -0.14985
0.0257669, 0.0417083, -0.150997
0.0243124, 0.0415042, -0.152532
0.0243809, 0.038601, -0.153651
0.0258835, 0.0369122, -0.152364
0.0287195, 0.0336691, -0.14985
0.0304654, 0.0302055, -0.149596
0.0288406, 0.0297417, -0.150134
0.029766, 0.0275693, -0.15007
0.0290023, 0.0262473, -0.15069
0.0285977, 0.0247359, -0.151866
0.0300922, 0.0202001, -0.15253
0.0300389, 0.0209528, -0.150281
0.0297893, 0.0186714, -0.15115
0.0296063, 0.0165061, -0.152609
0.0285874, 0.016226, -0.153263
0.0291118, 0.0137113, -0.153797
0.0307811, 0.0106885, -0.152641
0.0298924, 0.0103182, -0.151784
0.031349, 0.00731862, -0.151322
0.0319411, 0.00419872, -0.151378
0.0310504, 0.00387473, -0.151799
0.0310397, 0.00171201, -0.151864
0.0325778, -0.00251331, -0.152867
0.032674, -0.00409969, -0.152645
0.0327569, -0.00510952, -0.152302
0.0348845, -0.00890021, -0.150897
0.0351737, -0.0116749, -0.151487
0.0322719, -0.011877, -0.154196
0.0326311, -0.0136972, -0.154458
0.0350669, -0.0181294, -0.154921
0.0343527, -0.0209036, -0.155455
0.0324153, -0.0190306, -0.15426
0.031879, -0.0203087, -0.154284
0.0340983, -0.0257885, -0.15466
0.0361124, -0.0292014, -0.154094
0.0339941, -0.0280933, -0.153702
0.0322118, -0.0278145, -0.154071
0.0337684, -0.0322771, -0.154165
0.0366978, -0.0377691, -0.154199
0.036788, -0.0385802, -0.15275
0.0337961, -0.0374596, -0.153371
0.0334261, -0.0394683, -0.152736
0.0371082, -0.0457317, -0.1535
0.0399177, -0.0511915, -0.153886
0.0377206, -0.0511862, -0.154943
0.034147, -0.0494474, -0.15509
0.0350088, -0.052268, -0.154176
0.0378684, -0.0570711, -0.153471
0.0382862, -0.0590367, -0.153223
0.0353069, -0.0582865, -0.154587
0.0348244, -0.059856, -0.15453
0.0373923, -0.0642466, -0.153625
0.0390753, -0.0686196, -0.153146
0.0376233, -0.0690506, -0.153182
0.0356156, -0.0683957, -0.153172
0.0344266, -0.0703279, -0.155052
0.0363433, -0.0744627, -0.153951
0.0378332, -0.0780804, -0.153664
0.0376127, -0.0799347, -0.151669
0.0368791, -0.0809525, -0.152529
0.0366822, -0.0836127, -0.153255
0.0374824, -0.0868747, -0.155155
0.0377423, -0.089231, -0.154112
0.0371529, -0.0903091, -0.153778
0.0371471, -0.0931774, -0.15315
0.038018, -0.0967842, -0.153105
0.0385388, -0.0988701, -0.152275
0.0364877, -0.098342, -0.152297
0.0350945, -0.0995338, -0.153495
0.0347665, -0.101341, -0.15347
0.0347041, -0.103289, -0.153499
0.0341272, -0.10412, -0.152158
0.0339609, -0.104713, -0.151439
0.0338565, -0.104918, -0.150576
0.0336549, -0.105965, -0.151438
0.0341783, -0.107319, -0.151131
0.0353945, -0.10808, -0.148881
0.0359373, -0.109139, -0.147516
0.0375111, -0.110555, -0.144995
0.0375099, -0.111474, -0.145704
0.0374713, -0.112238, -0.145783
0.0375761, -0.112619, -0.145897
0.0377896, -0.113562, -0.145439
0.0389165, -0.114197, -0.142982
0.0384478, -0.113942, -0.141935
0.038795, -0.114155, -0.140348
0.0389018, -0.114663, -0.140089
0.0397476, -0.116483, -0.139915
0.0414819, -0.119005, -0.13896
0.0438825, -0.122886, -0.137725
0.0457974, -0.125522, -0.13595
0.0466033, -0.126989, -0.134492
0.0479445, -0.129464, -0.13363
0.0507376, -0.133425, -0.132408
0.0532738, -0.137584, -0.131247
0.0537463, -0.138708, -0.130557
0.0540077, -0.138818, -0.128967
0.0548612, -0.140845, -0.128596
0.0574093, -0.145549, -0.128778
0.0598985, -0.148576, -0.126878
0.0594825, -0.148451, -0.125966
0.0589419, -0.147924, -0.124466
0.0597774, -0.149281, -0.123324
0.061051, -0.15345, -0.125166
0.0611934, -0.157886, -0.127171
0.0614737, -0.162258, -0.128389
0.0602975, -0.165457, -0.128726
0.0583157, -0.16714, -0.128077
0.0551331, -0.16873, -0.128528
0.0534975, -0.172962, -0.130159
0.0540457, -0.179041, -0.131125
0.0526871, -0.182452, -0.132183
0.0481864, -0.181238, -0.133685
0.0461285, -0.1831, -0.134109
0.047725, -0.189516, -0.133984
0.0472682, -0.193363, -0.134484
0.0431573, -0.191758, -0.135718
0.0407932, -0.192649, -0.136618
0.0406973, -0.198229, -0.137428
0.0398269, -0.20122, -0.13772
0.0390289, -0.20229, -0.136704
0.0389945, -0.205109, -0.136141
0.0368634, -0.20722, -0.13711
0.0354838, -0.208043, -0.136838
0.03665, -0.212374, -0.136734
0.0358676, -0.215505, -0.136903
0.03449, -0.216488, -0.135886
0.0346348, -0.220508, -0.135723
0.0345936, -0.224918, -0.137294
0.0345438, -0.226759, -0.136456
0.034321, -0.228992, -0.134962
0.0312983, -0.228657, -0.13472
0.0310357, -0.23197, -0.135369
0.0306847, -0.236013, -0.136314
0.0300328, -0.236337, -0.135156
0.0289508, -0.237868, -0.133511
0.026568, -0.237977, -0.133978
0.0255023, -0.240607, -0.135154
0.0263742, -0.24375, -0.134589
0.0263231, -0.244183, -0.132344
0.0252198, -0.246001, -0.131273
0.0225707, -0.246054, -0.131801
0.0231368, -0.249694, -0.132367
0.0225884, -0.251659, -0.132915
0.0235849, -0.2535, -0.131302
0.0239531, -0.255148, -0.128657
0.0239173, -0.257084, -0.127413
0.0225722, -0.258959, -0.127442
0.0213393, -0.258636, -0.12726
0.0207259, -0.261528, -0.127573
0.0204074, -0.264117, -0.128088
0.0202671, -0.266692, -0.12695
0.0183703, -0.26431, -0.125046
0.0174911, -0.265601, -0.124407
0.0165756, -0.26674, -0.124298
0.0187186, -0.270677, -0.123416
0.0172856, -0.272192, -0.12367
0.0163396, -0.275014, -0.124305
0.0146417, -0.274693, -0.123409
0.0158795, -0.277187, -0.12162
0.0172073, -0.279132, -0.120018
0.0174728, -0.282794, -0.119853
0.0160761, -0.283848, -0.120559
0.0159058, -0.28666, -0.119893
0.0161305, -0.288449, -0.118421
0.0157645, -0.290024, -0.117122
0.0140029, -0.290556, -0.117137
0.0138961, -0.292984, -0.117204
0.0133577, -0.295951, -0.117694
0.0124083, -0.296099, -0.117614
0.0125703, -0.295423, -0.114939
0.0117879, -0.296429, -0.114206
0.0108932, -0.29918, -0.114628
0.010342, -0.301569, -0.114807
0.0109876, -0.302164, -0.113489
0.0113095, -0.302968, -0.111563
0.0109397, -0.304158, -0.110526
0.0108928, -0.306771, -0.109868
0.0110248, -0.308314, -0.108745
0.00999183, -0.309607, -0.108829
0.00953443, -0.312311, -0.108606
0.00913113, -0.313559, -0.1079
0.00879949, -0.315053, -0.107512
0.00912038, -0.315678, -0.106197
0.00813211, -0.316566, -0.105739
0.00640326, -0.3184, -0.106847
0.00531029, -0.320169, -0.107117
0.00482242, -0.319868, -0.105989
0.00589408, -0.32056, -0.104082
0.00539333, -0.320398, -0.102691
0.00553665, -0.315787, -0.0985095
0.00500919, -0.311527, -0.0961268
0.00366391, -0.317075, -0.10009
0.00439714, -0.324804, -0.102772
0.00531289, -0.325532, -0.100348
0.00364991, -0.323757, -0.0977559
0.00275004, -0.328437, -0.0977784
0.0049556, -0.337064, -0.0977205
0.00471755, -0.341216, -0.0986017
0.00202942, -0.339278, -0.0984419
-2.11348e-06, -0.338415, -0.0975329
0.00202371, -0.342849, -0.0959487
0.00362838, -0.347813, -0.0954271
0.00227227, -0.347676, -0.0954864
-0.000188683, -0.343596, -0.0942502
-0.00179275, -0.341895, -0.0931415
-0.00213158, -0.344847, -0.093113
-0.000861115, -0.349944, -0.0926377
-0.00079061, -0.353245, -0.0923683
-0.000131991, -0.353226, -0.0905349
-0.000958312, -0.352979, -0.0899373
-0.00227708, -0.354891, -0.0907685
-0.00292133, -0.358104, -0.0908092
-0.00284403, -0.359531, -0.0898393
-0.00222369, -0.359849, -0.0884038
-0.00273237, -0.35998, -0.0879541
-0.00333718, -0.361153, -0.0875528
-0.00441054, -0.361653, -0.0871463
-0.00589358, -0.36198, -0.087145
-0.0076291, -0.361707, -0.0871221
-0.00854066, -0.362345, -0.0867958
-0.00842845, -0.364999, -0.0864948
-0.00757748, -0.365586, -0.0849592
-0.00729324, -0.367466, -0.0840881
-0.00794856, -0.369928, -0.0841528
-0.00860319, -0.371244, -0.0837183
-0.00822666, -0.371083, -0.0824699
-0.00720525, -0.372177, -0.0810168
-0.00732257, -0.374384, -0.0807747
-0.00778081, -0.376215, -0.0803619
-0.00789632, -0.377855, -0.0796775
-0.00882704, -0.37836, -0.0793944
-0.0103723, -0.378878, -0.0794292
-0.01102, -0.378637, -0.0787714
-0.0109937, -0.380911, -0.0784273
-0.00973511, -0.382897, -0.0769827
-0.0105055, -0.383185, -0.0764407
-0.0122822, -0.383431, -0.0767758
-0.0135807, -0.384124, -0.076449
-0.0133052, -0.385538, -0.0755732
-0.0122673, -0.38594, -0.0738932
-0.0128969, -0.385222, -0.0731625
-0.0132377, -0.385541, -0.0723307
-0.0135437, -0.386318, -0.0716436
-0.0138044, -0.3876, -0.0710094
-0.0143675, -0.390716, -0.0708541
-0.0145835, -0.393161, -0.0704053
-0.015732, -0.393151, -0.0700689
-0.016425, -0.392788, -0.0696571
-0.0152165, -0.393775, -0.0679441
-0.0151068, -0.394798, -0.0671077
-0.0164645, -0.394764, -0.0668544
-0.0177692, -0.394449, -0.0664668
-0.0177978, -0.393124, -0.0653705
-0.016445, -0.394066, -0.0637171
-0.0160207, -0.396702, -0.0629131
-0.0165422, -0.39777, -0.0623511
-0.0173025, -0.396973, -0.0616968
-0.0169178, -0.397232, -0.0605565
-0.0174914, -0.398648, -0.0601498
-0.0182239, -0.400654, -0.0597889
-0.0181915, -0.402831, -0.0590711
-0.0188717, -0.403432, -0.0585734
-0.0192831, -0.401708, -0.0576343
-0.0185536, -0.40214, -0.0562702
-0.0182224, -0.405221, -0.0555721
-0.0190487, -0.407002, -0.055177
-0.0204724, -0.406205, -0.0548974
-0.0202667, -0.40463, -0.0537001
-0.0201332, -0.404574, -0.0526765
-0.019165, -0.4064, -0.0513689
-0.0196508, -0.408215, -0.0508909
-0.0200289, -0.406615, -0.0499265
-0.0208437, -0.405321, -0.0493734
-0.0204796, -0.406634, -0.0483388
-0.0206838, -0.410246, -0.047819
-0.0204345, -0.413569, -0.0470049
-0.0216646, -0.413305, -0.0466953
-0.021894, -0.410063, -0.0456165
-0.0235524, -0.409754, -0.0455908
-0.0226584, -0.413398, -0.044386
-0.0217972, -0.414268, -0.0429839
-0.0209957, -0.411496, -0.0415816
-0.0223076, -0.40983, -0.0411832
-0.0226644, -0.411098, -0.0405499
-0.0222779, -0.414824, -0.0396647
-0.0214713, -0.415652, -0.0383317
-0.0221623, -0.412584, -0.0376181
-0.0222681, -0.410793, -0.0366873
-0.0220265, -0.412897, -0.0357861
-0.0216366, -0.415615, -0.0347553
-0.0212424, -0.417226, -0.0336923
-0.0219731, -0.416925, -0.0331943
-0.0222002, -0.415683, -0.0323495
-0.0214774, -0.416763, -0.0311675
-0.0222042, -0.418718, -0.0307485
-0.0226104, -0.418262, -0.0298685
-0.0231551, -0.416656, -0.0292854
-0.0236033, -0.415881, -0.0286274
-0.0228299, -0.416019, -0.0272825
-0.0232844, -0.418331, -0.0267503
-0.0231358, -0.419386, -0.0256725
-0.021975, -0.418149, -0.0242259
-0.0219647, -0.417374, -0.0234429
-0.0217031, -0.417114, -0.0223191
-0.0208938, -0.418619, -0.0210973
-0.0218729, -0.421946, -0.0207302
-0.0222154, -0.42177, -0.0199645
-0.0218479, -0.419311, -0.019055
-0.022485, -0.418969, -0.0184599
-0.0229704, -0.421882, -0.0177206
-0.0222036, -0.423659, -0.0165209
-0.0222949, -0.420802, -0.0157089
-0.023127, -0.417551, -0.015277
-0.0222276, -0.418254, -0.0139547
-0.0208433, -0.421474, -0.0123905
-0.0213126, -0.421896, -0.011738
-0.0222204, -0.419638, -0.0113583
-0.0223139, -0.418216, -0.0106229
-0.0213111, -0.420099, -0.00923025
-0.0209917, -0.42219, -0.00814779
-0.0213354, -0.422849, -0.0074229
-0.0215772, -0.421823, -0.00676214
-0.0215081, -0.420462, -0.00598369
-0.0213394, -0.420132, -0.00506247
-0.0213499, -0.422282, -0.00412727
-0.0214748, -0.42317, -0.00326489
-0.0217642, -0.421833, -0.00266163
-0.0215929, -0.419404, -0.00185472
-0.0214087, -0.418604, -0.000961197
-0.0210299, -0.420679, 0.000192977
-0.020755, -0.422105, 0.00125443
-0.0204333, -0.419636, 0.00207963
-0.0201178, -0.417803, 0.0029104
-0.0201809, -0.418437, 0.00375721
-0.0202077, -0.421101, 0.00475846
-0.0199602, -0.422661, 0.00580302
-0.0195057, -0.421381, 0.00672124
-0.0196218, -0.419092, 0.00730914
-0.0199309, -0.419114, 0.00795188
-0.0196499, -0.421097, 0.00906358
-0.0194358, -0.421437, 0.0100504
-0.0193124, -0.419683, 0.0107775
-0.0191512, -0.418296, 0.0115062
-0.0190404, -0.417596, 0.0123325
-0.0186493, -0.418372, 0.0134374
-0.0188562, -0.419022, 0.0142169
-0.0197638, -0.418617, 0.0145578
-0.0208018, -0.416556, 0.014648
-0.0220495, -0.415977, 0.0148152
-0.0235435, -0.417201, 0.0150645
-0.0250674, -0.419412, 0.0153992
-0.0264702, -0.420143, 0.015565
-0.0277506, -0.418151, 0.0154754
-0.029153, -0.416658, 0.0154398
-0.0306472, -0.417014, 0.0155146
-0.0322479, -0.418734, 0.0157252
-0.0337151, -0.41852, 0.0158556
-0.0349623, -0.416249, 0.0157919
-0.0361915, -0.415121, 0.0158387
-0.0372865, -0.414265, 0.016047
-0.0383952, -0.414655, 0.016436
-0.0395513, -0.415005, 0.0167387
-0.0406912, -0.413822, 0.0168574
-0.041773, -0.411956, 0.0168393
-0.043136, -0.411806, 0.0169363
-0.0444382, -0.412433, 0.0172129
-0.0458262, -0.413453, 0.0174581
-0.0469637, -0.413529, 0.0177156
-0.048064, -0.412689, 0.017842
-0.0491032, -0.411532, 0.0179445
-0.0495889, -0.410532, 0.0183379
-0.0484195, -0.41104, 0.0197546
-0.0473907, -0.410995, 0.0209301
-0.0457834, -0.410229, 0.0224171
-0.0439612, -0.408228, 0.0237242
-0.0412962, -0.406488, 0.0255
-0.0387192, -0.405549, 0.0274075
-0.0373054, -0.407096, 0.0290752
-0.0359372, -0.407053, 0.0305654
-0.0339097, -0.405451, 0.032015
-0.0314115, -0.404274, 0.0337185
-0.0296095, -0.404289, 0.0353565
-0.0287671, -0.404745, 0.0365947
-0.0277641, -0.404379, 0.037776
-0.0266179, -0.404117, 0.0390033
-0.0255331, -0.40526, 0.0404775
-0.024648, -0.403991, 0.0414309
-0.0237666, -0.402337, 0.0423144
-0.0232453, -0.401508, 0.0431481
-0.0227411, -0.396994, 0.0433294
-0.0210203, -0.393342, 0.0443244
-0.0203949, -0.396891, 0.0459727
-0.0202165, -0.397463, 0.0468568
-0.0184502, -0.395752, 0.0481908
-0.0165917, -0.393558, 0.0493442
-0.0160352, -0.395907, 0.0508369
-0.0154256, -0.398058, 0.0524745
-0.0157987, -0.396901, 0.05281
-0.0148488, -0.393922, 0.0534285
-0.0141805, -0.392847, 0.0540934
-0.0146967, -0.394206, 0.0548364
-0.0136781, -0.396051, 0.0565639
-0.0125368, -0.394399, 0.057461
-0.0103293, -0.392341, 0.058916
-0.0109929, -0.391608, 0.0591354
-0.0120888, -0.391415, 0.0592923
-0.0124257, -0.391612, 0.0600067
-0.0120011, -0.390241, 0.0605113
-0.0116367, -0.390757, 0.0616709
-0.0125653, -0.390526, 0.0618354
-0.0113559, -0.389098, 0.0630075
-0.0108013, -0.386576, 0.0633867
-0.010482, -0.384541, 0.0638328
-0.010205, -0.384306, 0.0647666
-0.0101512, -0.383514, 0.0652429
-0.00905289, -0.382778, 0.0664736
-0.00826013, -0.380774, 0.0671077
-0.00833173, -0.380767, 0.0677389
-0.00849202, -0.379909, 0.0682222
-0.00918303, -0.379094, 0.0683292
-0.00910388, -0.37805, 0.0688688
-0.00875703, -0.377519, 0.0696049
-0.00783706, -0.3773, 0.0707814
-0.00955181, -0.376548, 0.0705066
-0.0101416, -0.375869, 0.0708639
-0.0110549, -0.376643, 0.0712791
-0.0104042, -0.37584, 0.0721138
-0.010466, -0.373004, 0.0720636
-0.0103049, -0.371585, 0.072535
-0.0102879, -0.370765, 0.0730483
-0.00988906, -0.370348, 0.0743425
-0.00754699, -0.37018, 0.0796804
-0.00385807, -0.367996, 0.0875771
0.00043101, -0.368294, 0.102899
0.00328952, -0.366636, 0.118708
0.00356485, -0.36047, 0.129443
0.00245518, -0.353719, 0.134559
0.0049284, -0.347668, 0.140706
0.0103635, -0.345232, 0.151747
0.0196504, -0.344499, 0.169149
0.0282616, -0.340154, 0.183945
0.0363178, -0.333459, 0.19322
0.0398931, -0.328375, 0.195404
0.042024, -0.322523, 0.195041
0.0465563, -0.317067, 0.199097
0.0520662, -0.313099, 0.207924
0.0567313, -0.309486, 0.217993
0.0589527, -0.305066, 0.223249
0.060497, -0.300853, 0.225335
0.0607076, -0.295034, 0.22371
0.0612261, -0.289125, 0.224597
0.0633678, -0.284746, 0.228657
0.0637621, -0.283739, 0.233626
0.0652134, -0.282206, 0.237545
0.067561, -0.277523, 0.236636
0.0675198, -0.271318, 0.233147
0.0668551, -0.266285, 0.228461
0.0662345, -0.26208, 0.2264
0.0664543, -0.258566, 0.225978
0.0670195, -0.25451, 0.224178
0.0666457, -0.249768, 0.221656
0.0655199, -0.244916, 0.215742
0.0639362, -0.239604, 0.211526
0.0631571, -0.234774, 0.208849
0.0642534, -0.230336, 0.210022
0.0635956, -0.225201, 0.209499
0.0628001, -0.221855, 0.209792
0.0616637, -0.219051, 0.208447
0.0613708, -0.216187, 0.209043
0.0628243, -0.21315, 0.210334
0.0642897, -0.21151, 0.213471
0.0616086, -0.209651, 0.211541
0.0598686, -0.207771, 0.209228
0.0581794, -0.205334, 0.206466
0.0577484, -0.20291, 0.204747
0.0556187, -0.200748, 0.202535
0.0544312, -0.198743, 0.200729
0.0530766, -0.195875, 0.198484
0.0530613, -0.192771, 0.196968
0.0520333, -0.18875, 0.194405
0.0516993, -0.185235, 0.192324
0.050727, -0.18174, 0.190189
0.0506528, -0.177591, 0.18843
0.0487515, -0.173742, 0.184636
0.048615, -0.170302, 0.183735
0.047368, -0.167137, 0.180458
0.0467924, -0.16438, 0.18047
0.0470407, -0.161418, 0.179141
0.0465418, -0.159722, 0.179385
0.0462032, -0.156594, 0.177415
0.0434017, -0.154707, 0.174105
0.0416424, -0.154061, 0.171844
0.0410638, -0.151686, 0.170862
0.0407172, -0.149617, 0.16985
0.0397301, -0.147158, 0.168435
0.0365215, -0.14655, 0.165262
0.0351519, -0.144344, 0.161941
0.034785, -0.141784, 0.160508
0.034505, -0.140208, 0.160418
0.0331416, -0.138848, 0.160338
0.0321023, -0.138615, 0.159791
0.030451, -0.135649, 0.156867
0.0293502, -0.134246, 0.155653
0.0289087, -0.132783, 0.154146
0.0271355, -0.131657, 0.153586
0.0257981, -0.129897, 0.151824
0.0249104, -0.129118, 0.152281
0.0236355, -0.129598, 0.152398
0.0219508, -0.126864, 0.150776
0.0217217, -0.124899, 0.150676
0.0218033, -0.122513, 0.150412
0.0188941, -0.123003, 0.149154
0.0169731, -0.12205, 0.147964
0.0165342, -0.120649, 0.147741
0.0182017, -0.118086, 0.149526
0.0164452, -0.116548, 0.148181
0.0136288, -0.116402, 0.146268
0.0114419, -0.115736, 0.143245
0.0123721, -0.113073, 0.143262
0.0123381, -0.109923, 0.142718
0.00968199, -0.10955, 0.142402
0.00710188, -0.109588, 0.140501
0.00508106, -0.108403, 0.137497
0.00540305, -0.106073, 0.136931
0.00367507, -0.10485, 0.135319
0.0016717, -0.104696, 0.135994
-0.00105083, -0.10494, 0.133376
-0.00185142, -0.103712, 0.133499
-0.00233174, -0.10248, 0.132516
-0.00420191, -0.101893, 0.132756
-0.00708768, -0.102161, 0.13107
-0.00852726, -0.101111, 0.130257
-0.00910705, -0.0996781, 0.129436
-0.0105981, -0.0988041, 0.129154
-0.013351, -0.100344, 0.129059
-0.0151169, -0.0999725, 0.127902
-0.0162635, -0.0990587, 0.126905
-0.0174058, -0.0985985, 0.127349
-0.01939, -0.100135, 0.127648
-0.020121, -0.100307, 0.127687
-0.0205601, -0.100123, 0.127231
-0.0203386, -0.100858, 0.12863
-0.0216346, -0.101783, 0.128989
-0.0206821, -0.101283, 0.131
-0.0205769, -0.100302, 0.130494
-0.0202464, -0.10041, 0.132049
-0.0210615, -0.100921, 0.131169
-0.0203156, -0.10058, 0.132974
-0.0200686, -0.0993271, 0.13303
-0.0189833, -0.0989116, 0.135975
-0.0197565, -0.0989987, 0.135013
-0.0194407, -0.0975966, 0.134225
-0.0192501, -0.0959975, 0.132072
-0.0185036, -0.0949637, 0.133533
-0.0188785, -0.095184, 0.13384
-0.0189713, -0.0953693, 0.134579
-0.0186786, -0.093145, 0.132329
-0.0180538, -0.0915806, 0.131682
-0.0182006, -0.0905999, 0.130224
-0.0195403, -0.0925489, 0.130077
-0.0190307, -0.0907755, 0.12846
-0.018326, -0.0886294, 0.12766
-0.0168901, -0.0864332, 0.128544
-0.0190998, -0.0884658, 0.126936
-0.0184636, -0.0869866, 0.125279
-0.0182441, -0.0839775, 0.120713
-0.0163004, -0.0820776, 0.123354
-0.0180268, -0.083396, 0.122562
-0.0181119, -0.0841867, 0.123201
-0.0176532, -0.0802147, 0.117223
-0.0166774, -0.0780839, 0.116047
-0.0172363, -0.0779796, 0.115025
-0.0188353, -0.0797594, 0.114169
-0.0169428, -0.0761199, 0.112371
-0.0167363, -0.074869, 0.111473
-0.0167115, -0.0752511, 0.112615
-0.0184805, -0.0759263, 0.109876
-0.0174035, -0.0744294, 0.108429
-0.016658, -0.0724011, 0.107221
-0.0177671, -0.0742064, 0.108054
-0.0182536, -0.074226, 0.107105
-0.0182402, -0.07364, 0.105686
-0.0165804, -0.0702411, 0.104792
-0.016446, -0.0695524, 0.104984
-0.0168732, -0.0689563, 0.103082
-0.0168269, -0.0672027, 0.0993828
-0.0165868, -0.0669251, 0.0978384
-0.0153792, -0.0638919, 0.0971617
-0.0156624, -0.0649509, 0.0986339
-0.0149796, -0.0635823, 0.0991103
-0.0147325, -0.0601254, 0.094086
-0.0136883, -0.0589883, 0.0927283
-0.0143301, -0.0579456, 0.0898035
