T1, T2, T3, T4, T5, T6, T7
18.9994, 6.71945, 7.12376, 3.86164, -0.182488, -0.328303, 0.0330721
18.8436, 6.86795, 6.99791, 3.97445, -0.192929, -0.339218, 0.0334524
18.7062, 6.88848, 6.8885, 4.12226, -0.2034, -0.350328, 0.0338123
18.7585, 6.9183, 6.88703, 4.19217, -0.206487, -0.356523, 0.0340673
18.8591, 6.90272, 6.91526, 4.2775, -0.208423, -0.363213, 0.0342974
18.7357, 6.79434, 6.81693, 4.39618, -0.2179, -0.369696, 0.0346425
18.6686, 6.85085, 6.74295, 4.44567, -0.224372, -0.374323, 0.0349649
18.7722, 6.89932, 6.7662, 4.45581, -0.225092, -0.376579, 0.0351911
18.8903, 6.91103, 6.79887, 4.4745, -0.225555, -0.378845, 0.0354127
18.8468, 6.94195, 6.73786, 4.5086, -0.231068, -0.382093, 0.035717
18.6648, 7.00806, 6.59407, 4.54963, -0.241234, -0.385918, 0.0360936
18.5447, 7.16234, 6.483, 4.55174, -0.248372, -0.388796, 0.0364371
18.6271, 7.30747, 6.489, 4.54363, -0.249164, -0.391774, 0.0366692
18.6641, 7.4928, 6.46633, 4.52564, -0.251258, -0.394522, 0.0369205
18.522, 7.62148, 6.34367, 4.53224, -0.258979, -0.397404, 0.0372667
18.3619, 7.61837, 6.21772, 4.62031, -0.268895, -0.403885, 0.0376153
18.2717, 7.69783, 6.12693, 4.65457, -0.275781, -0.408089, 0.0379196
18.3625, 7.86574, 6.13569, 4.62885, -0.275816, -0.410467, 0.0381367
18.409, 8.1156, 6.11361, 4.56958, -0.27672, -0.411457, 0.0383806
18.2692, 8.07519, 5.99897, 4.66242, -0.286514, -0.418002, 0.038707
18.0912, 8.13887, 5.85892, 4.72274, -0.296437, -0.423418, 0.039048
18.2117, 8.15415, 5.89072, 4.72369, -0.296049, -0.425411, 0.0392408
18.3846, 8.27089, 5.94689, 4.71728, -0.294318, -0.428379, 0.039399
18.3016, 8.26659, 5.86346, 4.77579, -0.301343, -0.433309, 0.0396905
18.1054, 8.49448, 5.70235, 4.77192, -0.310822, -0.437101, 0.0400502
17.9748, 8.61421, 5.58285, 4.76225, -0.318297, -0.438926, 0.0403657
18.0586, 8.68381, 5.59012, 4.79255, -0.319907, -0.443772, 0.0405648
18.1586, 8.79472, 5.60433, 4.77377, -0.319792, -0.445753, 0.0407544
18.025, 8.92044, 5.48344, 4.77845, -0.327473, -0.448864, 0.0410685
17.8114, 9.02447, 5.31992, 4.8143, -0.337936, -0.453495, 0.0414107
17.7509, 9.1924, 5.2389, 4.78031, -0.34235, -0.454756, 0.0416822
17.783, 9.23438, 5.21819, 4.81385, -0.34536, -0.459285, 0.04189
17.7773, 9.22681, 5.17948, 4.85647, -0.349382, -0.463368, 0.0421144
17.6753, 9.33255, 5.07908, 4.87012, -0.355927, -0.466896, 0.0423923
17.5141, 9.4395, 4.94466, 4.88171, -0.364226, -0.470246, 0.0427004
17.4555, 9.57678, 4.86668, 4.9027, -0.369871, -0.474878, 0.0429515
17.5559, 9.52279, 4.88891, 4.95052, -0.371091, -0.479431, 0.0431155
17.5756, 9.57696, 4.85974, 4.96448, -0.373986, -0.482315, 0.0433226
17.4676, 9.7002, 4.7523, 4.91743, -0.379663, -0.481645, 0.0435963
17.4127, 9.74933, 4.68154, 4.96063, -0.38534, -0.486931, 0.0438422
17.4096, 9.7906, 4.64002, 4.99423, -0.3894, -0.491015, 0.0440516
17.3676, 9.91919, 4.57099, 5.00026, -0.394106, -0.495073, 0.0442913
17.3263, 10.0341, 4.50311, 4.99438, -0.398543, -0.497516, 0.0445174
17.2454, 10.1164, 4.41567, 5.01037, -0.40435, -0.501146, 0.0447694
17.2062, 10.1601, 4.35344, 5.02901, -0.409089, -0.50426, 0.0449887
17.2151, 10.2453, 4.31431, 5.01598, -0.411946, -0.506045, 0.0451895
17.0596, 10.2684, 4.18855, 5.05804, -0.420539, -0.510108, 0.0454652
16.8735, 10.309, 4.0474, 5.10684, -0.429653, -0.514888, 0.0457472
16.8044, 10.445, 3.9635, 5.08231, -0.434169, -0.516254, 0.0459784
16.8544, 10.6658, 3.94156, 5.02638, -0.434393, -0.51791, 0.0461512
16.8058, 10.7072, 3.87512, 5.05236, -0.439375, -0.521328, 0.0463643
16.6983, 10.6496, 3.78282, 5.13623, -0.447219, -0.527473, 0.0465927
16.5382, 10.6465, 3.65822, 5.1879, -0.455762, -0.531719, 0.046856
16.5646, 10.59, 3.64022, 5.23416, -0.458732, -0.535434, 0.0470157
16.6846, 10.6978, 3.66271, 5.21173, -0.457765, -0.537431, 0.0471417
16.6721, 10.9219, 3.60201, 5.13374, -0.459964, -0.536901, 0.0473433
16.5392, 10.9756, 3.4898, 5.18917, -0.467807, -0.5427, 0.0475897
16.4966, 11.0124, 3.42777, 5.21582, -0.472439, -0.546436, 0.0477861
16.5248, 11.0919, 3.40267, 5.22001, -0.474403, -0.549569, 0.0479478
16.4131, 11.1347, 3.30205, 5.24264, -0.481023, -0.552751, 0.0481722
16.3645, 11.0613, 3.24418, 5.3, -0.486322, -0.556707, 0.0483606
16.2303, 11.1651, 3.12889, 5.31712, -0.493237, -0.560372, 0.0485975
16.2038, 11.2708, 3.07133, 5.28401, -0.496018, -0.56104, 0.0487783
16.1533, 11.3379, 3.00556, 5.3182, -0.500635, -0.565806, 0.0489679
16.0824, 11.2816, 2.93427, 5.34984, -0.506099, -0.567859, 0.0491557
15.9091, 11.3797, 2.80007, 5.36303, -0.513633, -0.571262, 0.0493992
15.7666, 11.2789, 2.69504, 5.42618, -0.521415, -0.574253, 0.0496114
15.77, 11.2857, 2.66538, 5.49095, -0.524616, -0.58099, 0.0497578
15.6767, 11.3263, 2.57767, 5.50246, -0.530089, -0.58278, 0.0499481
15.6581, 11.5684, 2.51691, 5.42903, -0.531533, -0.583266, 0.0501284
15.5693, 11.7921, 2.41754, 5.34951, -0.535339, -0.581809, 0.0503262
15.4844, 11.7739, 2.3398, 5.40064, -0.54113, -0.58629, 0.0505132
15.4824, 11.6493, 2.31553, 5.49738, -0.545314, -0.592542, 0.0506415
15.4458, 11.6389, 2.26252, 5.53864, -0.549738, -0.596576, 0.0508036
15.3457, 11.7894, 2.16491, 5.50579, -0.55432, -0.597302, 0.0509959
15.2749, 11.8664, 2.08901, 5.50969, -0.558645, -0.600122, 0.0511722
15.2844, 11.9016, 2.06046, 5.53584, -0.561002, -0.603908, 0.0512995
15.3324, 11.8856, 2.05478, 5.54424, -0.561905, -0.605778, 0.0514166
15.2688, 11.9351, 1.98456, 5.53565, -0.565776, -0.606719, 0.0515806
15.1687, 11.9351, 1.89777, 5.55961, -0.57155, -0.609188, 0.0517572
15.0496, 11.9899, 1.80012, 5.58852, -0.577412, -0.613133, 0.0519446
14.9904, 12.0059, 1.7385, 5.63147, -0.581671, -0.617551, 0.0520951
14.9064, 12.1895, 1.64829, 5.58528, -0.585453, -0.618159, 0.0522749
14.8725, 12.3326, 1.58677, 5.51773, -0.587404, -0.616686, 0.0524259
14.7274, 12.2628, 1.48745, 5.59247, -0.594435, -0.621499, 0.0525998
14.5957, 12.1182, 1.40054, 5.69205, -0.601576, -0.627014, 0.0527689
14.6089, 12.1698, 1.37537, 5.69229, -0.602873, -0.629094, 0.0528743
14.5758, 12.0782, 1.33872, 5.75565, -0.606123, -0.633289, 0.052997
14.4143, 12.1012, 1.22211, 5.7912, -0.613459, -0.636544, 0.0531801
14.3327, 12.0773, 1.15178, 5.80622, -0.617725, -0.637978, 0.0533323
14.2606, 12.0592, 1.08996, 5.83427, -0.621337, -0.640439, 0.0534669
14.1694, 12.1304, 1.00733, 5.82391, -0.625618, -0.641535, 0.0536237
14.1284, 12.3001, 0.94332, 5.77578, -0.627928, -0.641923, 0.0537603
14.1267, 12.3764, 0.910836, 5.77751, -0.629372, -0.644712, 0.0538675
13.9359, 12.3703, 0.787569, 5.82615, -0.63667, -0.648465, 0.0540495
13.7844, 12.3559, 0.683256, 5.85966, -0.642994, -0.650973, 0.0542176
13.8573, 12.4607, 0.684642, 5.78448, -0.64121, -0.648657, 0.0542922
13.9095, 12.5372, 0.680332, 5.75411, -0.640503, -0.649026, 0.0543657
13.7653, 12.3576, 0.595058, 5.85832, -0.647568, -0.654219, 0.0545157
13.5883, 12.2822, 0.487161, 5.96689, -0.655535, -0.661263, 0.054676
13.5175, 12.2757, 0.426546, 5.9601, -0.658372, -0.661133, 0.0548013
13.5611, 12.3515, 0.420224, 5.94108, -0.657751, -0.662643, 0.0548739
13.4978, 12.361, 0.360414, 5.94413, -0.661205, -0.663417, 0.0549929
13.3442, 12.49, 0.244278, 5.92325, -0.666865, -0.664789, 0.0551672
13.2211, 12.6208, 0.147166, 5.87692, -0.670477, -0.663957, 0.0553133
13.2494, 12.6665, 0.137739, 5.86952, -0.670117, -0.665507, 0.0553814
13.2439, 12.5231, 0.127611, 5.95344, -0.672112, -0.670613, 0.0554503
13.0866, 12.4985, 0.0280732, 5.99456, -0.677973, -0.673315, 0.0555994
12.9883, 12.7079, -0.064478, 5.88412, -0.680101, -0.669181, 0.0557385
12.9894, 12.6308, -0.0786802, 5.91679, -0.681405, -0.671361, 0.0558092
12.8906, 12.3694, -0.123392, 6.06603, -0.686686, -0.678685, 0.0558991
12.7776, 12.2241, -0.188658, 6.13432, -0.691536, -0.681332, 0.0560093
12.6699, 12.234, -0.264573, 6.15142, -0.695561, -0.683453, 0.056135
12.6349, 12.2837, -0.30832, 6.13131, -0.697241, -0.683462, 0.0562286
12.5675, 12.4098, -0.37158, 6.09262, -0.698915, -0.683523, 0.0563372
12.4796, 12.4831, -0.438165, 6.06387, -0.700728, -0.683256, 0.0564443
12.364, 12.5472, -0.519804, 6.03807, -0.703793, -0.682724, 0.0565624
12.2843, 12.4497, -0.570688, 6.08615, -0.707431, -0.685259, 0.0566544
12.214, 12.3629, -0.61521, 6.14608, -0.710683, -0.688926, 0.0567391
12.2353, 12.3415, -0.619331, 6.14214, -0.710181, -0.689279, 0.0567912
12.1117, 12.3534, -0.698429, 6.12143, -0.713157, -0.688108, 0.0569033
11.9424, 12.4272, -0.80415, 6.11004, -0.717546, -0.688692, 0.0570368
11.8963, 12.2432, -0.827334, 6.17324, -0.71993, -0.690852, 0.0570973
11.9287, 12.1906, -0.820657, 6.21292, -0.71972, -0.694161, 0.0571378
11.8355, 12.1448, -0.878903, 6.22312, -0.722541, -0.694324, 0.0572293
11.6467, 12.3063, -1.00074, 6.17621, -0.726838, -0.693993, 0.0573769
11.5727, 12.3818, -1.05872, 6.14306, -0.728424, -0.693123, 0.0574647
11.6085, 12.4152, -1.05879, 6.11542, -0.727141, -0.69297, 0.0575063
11.5706, 12.3998, -1.09016, 6.1058, -0.727917, -0.69275, 0.0575712
11.4356, 12.3874, -1.16875, 6.1072, -0.731383, -0.692552, 0.0576724
11.3179, 12.2595, -1.22735, 6.16769, -0.73516, -0.695623, 0.0577572
11.2229, 12.031, -1.26238, 6.27139, -0.738391, -0.699478, 0.057818
11.2162, 12.1246, -1.28466, 6.19799, -0.736695, -0.696464, 0.0578719
11.1543, 12.028, -1.31777, 6.21421, -0.73806, -0.69639, 0.0579335
11.0739, 11.9276, -1.35912, 6.27234, -0.740863, -0.699685, 0.0580018
10.9584, 11.872, -1.42041, 6.29521, -0.743704, -0.700541, 0.0580846
10.8568, 11.9171, -1.48101, 6.27628, -0.74504, -0.700344, 0.0581638
10.7484, 11.985, -1.5506, 6.2409, -0.747024, -0.699231, 0.0582549
10.6586, 11.9477, -1.60413, 6.24177, -0.74956, -0.698988, 0.0583302
10.5853, 11.9647, -1.65334, 6.22479, -0.751214, -0.698485, 0.058407
10.482, 12.0357, -1.72365, 6.16181, -0.753181, -0.69527, 0.0584939
10.3844, 11.8823, -1.77063, 6.22445, -0.757151, -0.697683, 0.0585546
10.1831, 11.6532, -1.85681, 6.35767, -0.764359, -0.703726, 0.0586496
10.0152, 11.6241, -1.94641, 6.34347, -0.768325, -0.701855, 0.0587461
9.95769, 11.8403, -2.00661, 6.21036, -0.767931, -0.696229, 0.0588253
9.89617, 11.8525, -2.0502, 6.19059, -0.769689, -0.695307, 0.0588768
9.75577, 11.7372, -2.1183, 6.24367, -0.774273, -0.697947, 0.0589543
9.49558, 11.7901, -2.25391, 6.24595, -0.780458, -0.698463, 0.059078
9.29369, 11.7811, -2.35762, 6.23104, -0.784848, -0.69713, 0.0591794
9.19376, 11.7908, -2.41562, 6.21607, -0.787127, -0.696503, 0.0592369
9.12447, 11.813, -2.46231, 6.17865, -0.788608, -0.694565, 0.0592869
8.94209, 11.8572, -2.56263, 6.12543, -0.792241, -0.691203, 0.0593804
8.73786, 11.7426, -2.6552, 6.16753, -0.797417, -0.692241, 0.0594606
8.58467, 11.5235, -2.71502, 6.25615, -0.802268, -0.695238, 0.0595117
8.37563, 11.3726, -2.80898, 6.31243, -0.808413, -0.696456, 0.0595864
8.19652, 11.4608, -2.90821, 6.24989, -0.811437, -0.693323, 0.0596744
8.11937, 11.6463, -2.96973, 6.13823, -0.811544, -0.68861, 0.0597292
7.98613, 11.5647, -3.03277, 6.15675, -0.815065, -0.688831, 0.059776
7.76639, 11.5426, -3.13972, 6.17306, -0.820521, -0.689566, 0.0598603
7.49292, 11.4022, -3.25892, 6.21822, -0.827158, -0.690045, 0.0599503
7.3042, 11.3551, -3.34641, 6.22653, -0.831143, -0.689818, 0.0600177
7.2111, 11.4906, -3.41035, 6.12601, -0.831968, -0.684701, 0.0600576
7.06234, 11.4241, -3.47889, 6.12275, -0.835036, -0.683633, 0.0601072
6.91468, 11.363, -3.54658, 6.12507, -0.838204, -0.682722, 0.0601463
6.69639, 11.2653, -3.64392, 6.13263, -0.843121, -0.681318, 0.0602141
6.53243, 11.1057, -3.70811, 6.1822, -0.847052, -0.682366, 0.0602543
6.41987, 10.9995, -3.75653, 6.21039, -0.850143, -0.682906, 0.0602798
6.242, 11.1781, -3.86145, 6.08074, -0.852356, -0.676012, 0.0603486
6.03205, 11.4163, -3.98141, 5.96116, -0.854814, -0.671369, 0.0604319
5.89299, 11.2488, -4.0336, 5.99169, -0.858001, -0.670548, 0.0604551
5.73671, 11.0592, -4.09137, 6.06882, -0.862601, -0.673663, 0.0604758
5.5279, 11.0011, -4.18504, 6.05838, -0.866906, -0.671478, 0.0605327
5.38583, 11.0783, -4.26121, 5.97218, -0.868542, -0.666347, 0.0605772
5.15235, 10.9286, -4.35425, 6.01394, -0.873755, -0.666779, 0.0606247
4.95841, 10.8271, -4.43445, 6.0233, -0.877714, -0.665224, 0.0606598
4.87671, 10.8379, -4.47689, 5.95383, -0.878192, -0.660806, 0.0606687
4.70261, 10.7852, -4.55281, 5.9411, -0.881492, -0.658765, 0.0607027
4.5666, 10.6661, -4.60454, 5.96968, -0.884419, -0.65934, 0.0607205
4.37862, 10.6132, -4.68592, 5.96068, -0.888066, -0.657606, 0.060758
4.21079, 10.8415, -4.78294, 5.81287, -0.888988, -0.650356, 0.060804
4.12689, 10.8344, -4.82183, 5.76821, -0.889647, -0.647634, 0.0608123
3.84464, 10.5733, -4.92489, 5.85916, -0.896945, -0.649369, 0.0608553
3.61158, 10.5202, -5.02329, 5.85446, -0.901375, -0.647766, 0.060899
3.47284, 10.392, -5.07475, 5.84787, -0.903751, -0.645194, 0.0609051
3.3196, 10.2678, -5.12989, 5.87306, -0.9066, -0.64524, 0.0609161
3.23342, 10.2229, -5.16634, 5.82433, -0.907342, -0.640782, 0.0609129
3.0452, 10.1848, -5.24771, 5.78397, -0.91051, -0.637123, 0.0609384
2.94171, 10.1695, -5.2928, 5.73846, -0.911597, -0.633614, 0.0609369
2.65888, 10.1082, -5.40918, 5.72804, -0.916682, -0.63139, 0.0609905
2.53099, 10.0447, -5.45706, 5.7194, -0.918371, -0.629902, 0.0609887
2.47218, 9.92261, -5.46065, 5.71218, -0.916611, -0.627826, 0.0609513
2.54657, 9.81384, -5.40042, 5.64603, -0.909275, -0.621678, 0.0608624
2.50827, 9.81197, -5.39671, 5.57063, -0.904151, -0.616625, 0.0608206
2.41661, 9.66537, -5.40481, 5.5554, -0.901486, -0.612719, 0.0607877
2.36052, 9.42551, -5.38741, 5.60042, -0.898733, -0.612847, 0.0607384
2.38565, 9.05764, -5.31794, 5.68833, -0.893663, -0.613888, 0.0606531
2.5502, 8.87874, -5.21246, 5.63963, -0.884563, -0.607907, 0.0605458
2.41872, 8.80092, -5.25001, 5.61154, -0.883933, -0.60483, 0.0605519
2.39256, 8.75812, -5.24683, 5.56682, -0.88116, -0.601008, 0.0605235
2.46608, 8.71254, -5.19384, 5.48709, -0.874048, -0.595325, 0.0604604
2.71707, 8.69218, -5.06598, 5.39288, -0.862654, -0.58972, 0.0603458
2.60824, 8.60703, -5.08938, 5.37104, -0.86104, -0.586804, 0.0603431
2.51846, 8.39439, -5.09689, 5.41909, -0.860863, -0.587426, 0.0603346
2.44815, 8.24771, -5.09984, 5.41062, -0.858878, -0.584465, 0.0603139
2.67506, 8.3318, -4.9976, 5.24451, -0.847914, -0.574807, 0.0602233
2.70023, 8.20127, -4.95966, 5.21818, -0.843215, -0.571509, 0.0601741
2.76265, 7.87696, -4.89, 5.29371, -0.839493, -0.572835, 0.0601174
2.67863, 7.73804, -4.90119, 5.29094, -0.838343, -0.570361, 0.0601052
2.77383, 7.52673, -4.83121, 5.27731, -0.833047, -0.566762, 0.0600408
2.85, 7.4191, -4.77351, 5.2416, -0.827035, -0.563193, 0.0599825
2.87327, 7.34917, -4.74496, 5.17734, -0.82231, -0.557802, 0.0599509
2.80909, 7.42256, -4.76812, 5.09709, -0.820036, -0.553777, 0.0599568
2.6718, 7.43088, -4.814, 5.01303, -0.818636, -0.547331, 0.0599724
2.814, 7.37077, -4.73382, 4.94929, -0.810988, -0.543257, 0.0598998
2.67864, 7.1498, -4.75937, 4.97783, -0.811446, -0.541413, 0.0598999
2.83509, 6.95749, -4.66613, 4.97691, -0.805316, -0.539706, 0.0598187
2.62178, 6.88246, -4.73429, 4.94454, -0.805997, -0.535535, 0.0598503
2.5415, 6.8326, -4.75501, 4.8903, -0.804718, -0.530948, 0.0598463
2.50262, 6.75488, -4.74872, 4.83878, -0.801103, -0.526158, 0.0598187
2.63509, 6.5672, -4.66334, 4.81288, -0.794413, -0.522065, 0.0597414
2.56813, 6.42505, -4.67136, 4.81035, -0.793889, -0.520095, 0.059726
2.36177, 6.3938, -4.741, 4.78174, -0.794924, -0.517309, 0.0597535
2.44716, 6.30044, -4.68313, 4.73156, -0.788943, -0.513, 0.0596927
2.27363, 6.43374, -4.75243, 4.62384, -0.788005, -0.507447, 0.0597147
2.41193, 6.41871, -4.68189, 4.52663, -0.780694, -0.500952, 0.0596425
2.27884, 6.37498, -4.72082, 4.47642, -0.779966, -0.496766, 0.0596407
2.09546, 6.23475, -4.77335, 4.46338, -0.781026, -0.493091, 0.0596516
2.27389, 6.23607, -4.68258, 4.36326, -0.771844, -0.487275, 0.05956
2.14711, 6.24973, -4.72062, 4.28806, -0.770018, -0.48211, 0.0595629
2.20497, 6.10645, -4.67472, 4.2815, -0.766457, -0.480483, 0.0594985
2.0479, 5.86934, -4.70527, 4.33844, -0.767649, -0.480983, 0.0594867
1.87995, 5.76616, -4.75211, 4.28003, -0.767079, -0.474438, 0.059491
2.12023, 5.78028, -4.64053, 4.16147, -0.7569, -0.467579, 0.0593825
1.97185, 5.63378, -4.67496, 4.16006, -0.756917, -0.465249, 0.0593731
1.93617, 5.59453, -4.67341, 4.1131, -0.75418, -0.461893, 0.0593394
1.96815, 5.5703, -4.64526, 4.0472, -0.749647, -0.457608, 0.059284
1.79159, 5.59429, -4.70221, 3.97245, -0.748593, -0.452468, 0.0592912
1.85235, 5.47223, -4.65528, 3.9358, -0.744029, -0.448738, 0.0592194
1.72032, 5.43621, -4.69448, 3.88889, -0.743616, -0.444994, 0.0592075
1.39509, 5.26241, -4.79706, 3.8888, -0.747039, -0.441062, 0.0592391
1.39309, 5.27451, -4.78489, 3.8069, -0.742881, -0.436062, 0.0591873
1.40765, 5.27613, -4.76174, 3.72176, -0.737574, -0.430651, 0.0591309
1.19895, 5.20774, -4.82588, 3.68235, -0.738193, -0.426489, 0.0591317
1.23934, 5.05957, -4.78484, 3.66093, -0.734295, -0.423178, 0.0590542
1.16818, 4.81388, -4.77916, 3.66535, -0.732489, -0.419934, 0.0590077
0.774356, 4.69127, -4.9134, 3.68222, -0.737997, -0.418061, 0.0590496
0.884333, 4.49535, -4.83615, 3.66846, -0.73174, -0.415045, 0.0589479
0.814623, 4.65623, -4.86227, 3.53739, -0.728197, -0.408715, 0.0589199
0.451677, 4.72263, -4.99969, 3.43352, -0.731258, -0.400975, 0.0589594
0.481016, 4.77017, -4.9761, 3.32899, -0.725835, -0.3951, 0.0588925
0.566126, 4.65944, -4.91904, 3.27736, -0.720262, -0.39053, 0.0587977
0.31714, 4.53611, -4.99088, 3.2634, -0.721418, -0.387233, 0.0587962
0.0881323, 4.36131, -5.05151, 3.2737, -0.722769, -0.384772, 0.0587798
0.161091, 4.35614, -5.00759, 3.18836, -0.717002, -0.379709, 0.0586903
0.00793924, 4.43512, -5.05947, 3.09425, -0.715649, -0.374414, 0.058671
-0.29602, 4.21847, -5.14693, 3.11406, -0.718703, -0.371571, 0.0586663
-0.127874, 4.0918, -5.05237, 3.07379, -0.710923, -0.368197, 0.0585446
0.0183916, 3.83834, -4.95869, 3.05412, -0.70407, -0.363449, 0.0584187
-0.294494, 3.7286, -5.06028, 3.03299, -0.707171, -0.359488, 0.0584259
-0.510111, 3.65417, -5.12173, 3.00707, -0.707455, -0.356387, 0.0584074
-0.275901, 3.71681, -5.01725, 2.8754, -0.697247, -0.349558, 0.0582731
-0.364574, 3.83838, -5.05063, 2.74697, -0.694858, -0.342664, 0.0582338
-0.745576, 3.88412, -5.19871, 2.72052, -0.701318, -0.341493, 0.0582634
-1.12768, 3.89709, -5.34876, 2.69162, -0.708506, -0.339454, 0.058292
-0.778146, 3.79195, -5.18312, 2.64404, -0.696709, -0.336819, 0.0581069
-0.53374, 3.41518, -5.03849, 2.65467, -0.687412, -0.332735, 0.0579415
-1.01387, 3.21095, -5.19439, 2.7018, -0.69421, -0.331745, 0.057975
-1.57564, 3.10109, -5.38438, 2.68268, -0.700447, -0.326591, 0.0580381
-1.55516, 3.29171, -5.36534, 2.48465, -0.691728, -0.31567, 0.0579555
-1.02018, 3.34962, -5.1328, 2.31841, -0.672841, -0.307277, 0.0577245
-1.09338, 3.05556, -5.12987, 2.3347, -0.672298, -0.303972, 0.0576513
-1.73056, 2.73773, -5.34748, 2.44631, -0.685137, -0.305324, 0.0577147
-2.14769, 2.41383, -5.47391, 2.51194, -0.691652, -0.303749, 0.0577271
-1.89848, 2.50134, -5.35892, 2.38384, -0.67989, -0.297899, 0.0575675
-1.40981, 2.57904, -5.15097, 2.23302, -0.663117, -0.291057, 0.0573549
-1.6318, 2.53363, -5.22492, 2.19424, -0.665061, -0.287694, 0.0573243
-2.22107, 2.49087, -5.4437, 2.17675, -0.674938, -0.28434, 0.0573928
-2.45405, 2.30888, -5.50535, 2.17041, -0.676095, -0.280659, 0.0573505
-2.24224, 2.10433, -5.3815, 2.15354, -0.666067, -0.277802, 0.0571859
-2.01192, 2.08912, -5.26874, 2.04617, -0.655205, -0.271334, 0.0570286
-2.14027, 2.06821, -5.30465, 1.96388, -0.653799, -0.26522, 0.05697
-2.2818, 1.95009, -5.34232, 1.96003, -0.654768, -0.263759, 0.0569086
-2.2876, 1.90544, -5.33835, 1.93998, -0.654111, -0.263304, 0.0568162
-2.51628, 2.36941, -5.46866, 1.7643, -0.658231, -0.259649, 0.0568107
-2.80386, 2.49276, -5.5909, 1.66398, -0.662851, -0.254731, 0.0567977
-2.81119, 2.1691, -5.55118, 1.70718, -0.659465, -0.253344, 0.0566747
-2.83815, 1.35672, -5.47688, 1.91539, -0.656998, -0.255254, 0.0565291
-2.84961, 1.09618, -5.42894, 1.91873, -0.649952, -0.251629, 0.0564116
-2.90489, 1.22071, -5.43079, 1.7365, -0.642069, -0.2404, 0.0563302
-2.73085, 1.42045, -5.34597, 1.54361, -0.629099, -0.230994, 0.0561898
-2.70994, 1.30944, -5.31055, 1.5015, -0.623869, -0.227181, 0.0560757
-2.94308, 1.08424, -5.37155, 1.53098, -0.625995, -0.225823, 0.0560224
-3.22416, 0.930721, -5.46442, 1.52504, -0.630188, -0.222797, 0.0559891
-3.24491, 0.822833, -5.45542, 1.49262, -0.62801, -0.219765, 0.0558817
-3.00015, 0.775566, -5.34048, 1.42561, -0.618537, -0.216275, 0.055708
-2.93852, 0.817526, -5.30156, 1.32756, -0.612009, -0.211291, 0.0555856
-3.12258, 0.766029, -5.35217, 1.28772, -0.611396, -0.208104, 0.0555269
-3.44741, 0.747685, -5.46414, 1.23711, -0.614365, -0.204065, 0.0555048
-3.51124, 0.581103, -5.46271, 1.22189, -0.612133, -0.201004, 0.0553996
-3.42529, 0.351146, -5.39724, 1.21772, -0.606626, -0.198154, 0.0552533
-3.47223, 0.155075, -5.38553, 1.22467, -0.604015, -0.196514, 0.0551415
-3.59419, 0.190728, -5.41925, 1.13324, -0.601564, -0.191022, 0.0550647
-3.73406, 0.198578, -5.45602, 1.05916, -0.59935, -0.186524, 0.0549872
-3.73485, 0.242865, -5.43317, 0.957185, -0.592246, -0.180834, 0.0548715
-3.91353, -0.163618, -5.45059, 1.02818, -0.591355, -0.179514, 0.0547805
-4.23866, -0.432556, -5.53834, 1.08407, -0.594273, -0.179063, 0.0547337
-4.52799, -0.73955, -5.61326, 1.13838, -0.597043, -0.177973, 0.0546755
-4.75309, -0.588894, -5.68848, 1.03519, -0.5954, -0.173673, 0.0546196
-4.91804, -0.654334, -5.72242, 0.990243, -0.592455, -0.169885, 0.0545366
-5.23885, -0.665419, -5.82383, 0.956125, -0.593671, -0.167638, 0.0544947
-5.50917, -0.858549, -5.89582, 0.954173, -0.594533, -0.164182, 0.0544284
-5.8722, -0.926442, -6.01471, 0.919991, -0.597421, -0.16049, 0.0543937
-6.09752, -1.06445, -6.06862, 0.910635, -0.596473, -0.157939, 0.0543134
-6.39164, -1.12615, -6.15597, 0.887262, -0.597134, -0.155635, 0.0542553
-6.62247, -1.0315, -6.22538, 0.792179, -0.594755, -0.150887, 0.054184
-6.93468, -1.00639, -6.32631, 0.71688, -0.595146, -0.145984, 0.0541306
-7.20874, -0.990655, -6.40935, 0.6316, -0.594052, -0.140117, 0.0540653
-7.5498, -1.07818, -6.51472, 0.581778, -0.595374, -0.134785, 0.0540101
-7.84117, -1.16633, -6.59955, 0.521191, -0.595241, -0.128664, 0.0539403
-8.0922, -1.19352, -6.67081, 0.438655, -0.593655, -0.122258, 0.0538585
-8.31796, -1.32542, -6.72489, 0.391284, -0.591847, -0.116709, 0.0537674
-8.52161, -1.21957, -6.78475, 0.24983, -0.588187, -0.108372, 0.053676
-8.7071, -1.21807, -6.83056, 0.151906, -0.584689, -0.101675, 0.0535767
-8.95107, -1.202, -6.89924, 0.0493572, -0.582153, -0.0946857, 0.0534927
-9.24718, -1.11887, -6.99382, -0.0781295, -0.580643, -0.0868262, 0.0534238
-9.48064, -1.32322, -7.04982, -0.109118, -0.579866, -0.081207, 0.0533231
-9.10576, -1.36886, -6.8796, -0.233069, -0.565512, -0.073508, 0.0530684
-8.86662, -1.49077, -6.76832, -0.326535, -0.556503, -0.0661918, 0.0528509
-9.06862, -1.51664, -6.83878, -0.417971, -0.557476, -0.0596868, 0.0527546
-9.36547, -1.36907, -6.9581, -0.577524, -0.5597, -0.0506122, 0.0526925
-9.21701, -1.36781, -6.88741, -0.704566, -0.551709, -0.0430063, 0.0524989
-8.87867, -1.3718, -6.7411, -0.848498, -0.539265, -0.0344235, 0.0522572
