q1, q2, q3, q4, q5, q6, q7
0.057914, 0.615719, 0.275956, -1.49026, 0.000738228, 0.79059, 8.44289e-05
0.0601738, 0.616899, 0.277143, -1.48941, 0.000738037, 0.790581, 8.44289e-05
0.0624476, 0.618088, 0.278325, -1.48856, 0.00073842, 0.790577, 8.44888e-05
0.0647417, 0.619297, 0.279536, -1.48769, 0.000738228, 0.790568, 8.45487e-05
0.0670243, 0.620499, 0.280723, -1.48681, 0.000738899, 0.790564, 8.44888e-05
0.0692884, 0.621711, 0.281866, -1.48591, 0.000738803, 0.790556, 8.44888e-05
0.0715375, 0.622926, 0.282989, -1.48499, 0.000737557, 0.790551, 8.45487e-05
0.0737995, 0.624154, 0.284132, -1.48406, 0.000737749, 0.790543, 8.44888e-05
0.0760614, 0.625412, 0.285286, -1.48311, 0.000736119, 0.790536, 8.44888e-05
0.078311, 0.626671, 0.286411, -1.48214, 0.000737845, 0.790529, 8.4369e-05
0.0805559, 0.627951, 0.287517, -1.48114, 0.000738037, 0.790517, 8.46685e-05
0.0828221, 0.629224, 0.288631, -1.48014, 0.000739187, 0.79051, 8.44888e-05
0.0850933, 0.630522, 0.289752, -1.47915, 0.000736311, 0.790502, 8.45487e-05
0.0873526, 0.631834, 0.290847, -1.47814, 0.000736311, 0.790492, 8.46685e-05
0.0896041, 0.633167, 0.291929, -1.47711, 0.000736598, 0.790479, 8.45487e-05
0.0918545, 0.634515, 0.292997, -1.47606, 0.000737078, 0.790469, 8.44888e-05
0.0941166, 0.635873, 0.294074, -1.47499, 0.000736503, 0.790459, 8.44289e-05
0.0963689, 0.637234, 0.295126, -1.47389, 0.000737078, 0.790443, 8.44888e-05
0.0986078, 0.638602, 0.296155, -1.47281, 0.000737557, 0.790434, 8.44289e-05
0.100845, 0.63998, 0.297188, -1.47171, 0.000737557, 0.790422, 8.44888e-05
0.103089, 0.64136, 0.298228, -1.47061, 0.000736598, 0.790414, 8.44289e-05
0.105322, 0.642759, 0.299245, -1.46947, 0.000736598, 0.790398, 8.46087e-05
0.10754, 0.644167, 0.300222, -1.46836, 0.000736311, 0.790392, 8.45487e-05
0.109758, 0.645592, 0.301189, -1.4672, 0.000736503, 0.790374, 8.46087e-05
0.111977, 0.647022, 0.30216, -1.46605, 0.000738037, 0.790358, 8.45487e-05
0.114197, 0.648449, 0.30314, -1.46487, 0.000737557, 0.790342, 8.46087e-05
0.116408, 0.649898, 0.304097, -1.4637, 0.000735927, 0.790327, 8.44289e-05
0.118612, 0.651354, 0.305035, -1.46251, 0.000737078, 0.79031, 8.44888e-05
0.120821, 0.652829, 0.30597, -1.46129, 0.000736598, 0.790285, 8.45487e-05
0.123032, 0.654312, 0.306898, -1.46009, 0.000737461, 0.79027, 8.44289e-05
0.125239, 0.655806, 0.307811, -1.45888, 0.000736982, 0.790246, 8.46087e-05
0.127441, 0.6573, 0.308693, -1.45768, 0.000736311, 0.790228, 8.44289e-05
0.129642, 0.658802, 0.309584, -1.45643, 0.000736503, 0.790203, 8.46087e-05
0.131845, 0.66031, 0.310461, -1.45516, 0.000737269, 0.790176, 8.44289e-05
0.13405, 0.66182, 0.311348, -1.45388, 0.00073679, 0.790156, 8.44888e-05
0.136244, 0.663362, 0.312206, -1.45262, 0.000736119, 0.790132, 8.45487e-05
0.138429, 0.664905, 0.313044, -1.45137, 0.00073679, 0.790113, 8.45487e-05
0.140625, 0.666459, 0.313893, -1.45009, 0.00073679, 0.790079, 8.44888e-05
0.142819, 0.667999, 0.314722, -1.44881, 0.000735831, 0.790058, 8.45487e-05
0.145002, 0.669562, 0.315535, -1.44751, 0.000735831, 0.790025, 8.46087e-05
0.147177, 0.671128, 0.316323, -1.44623, 0.000737461, 0.790003, 8.45487e-05
0.149346, 0.672713, 0.317108, -1.44491, 0.000736119, 0.789964, 8.46087e-05
0.151517, 0.674306, 0.317893, -1.4436, 0.000736503, 0.789937, 8.45487e-05
0.153678, 0.675898, 0.318662, -1.44226, 0.00073516, 0.789908, 8.44888e-05
0.155828, 0.677496, 0.319401, -1.44092, 0.000735448, 0.789878, 8.44888e-05
0.157968, 0.679088, 0.320125, -1.43958, 0.00073679, 0.789853, 8.4369e-05
0.160115, 0.6807, 0.320854, -1.43823, 0.000735736, 0.789818, 8.45487e-05
0.162264, 0.682311, 0.321573, -1.43688, 0.00073564, 0.789794, 8.44289e-05
0.164403, 0.683946, 0.32227, -1.43549, 0.000735736, 0.789757, 8.46087e-05
0.166537, 0.685567, 0.322945, -1.43409, 0.000735448, 0.789736, 8.4369e-05
0.16867, 0.687213, 0.323607, -1.43269, 0.000734969, 0.789701, 8.46685e-05
0.170805, 0.688856, 0.324262, -1.43132, 0.00073679, 0.789684, 8.45487e-05
0.172948, 0.69052, 0.324925, -1.42994, 0.000735831, 0.789645, 8.44289e-05
0.175076, 0.692182, 0.325548, -1.42855, 0.000735736, 0.78961, 8.45487e-05
0.177193, 0.693868, 0.326154, -1.42714, 0.000734969, 0.789558, 8.45487e-05
0.179314, 0.695544, 0.326782, -1.42573, 0.000735256, 0.789533, 8.44888e-05
0.181435, 0.697234, 0.327393, -1.42431, 0.000735927, 0.789482, 8.45487e-05
0.183544, 0.698906, 0.327964, -1.42287, 0.000734873, 0.789438, 8.46685e-05
0.185647, 0.700586, 0.328526, -1.42141, 0.000734489, 0.789377, 8.44888e-05
0.187751, 0.702269, 0.329093, -1.41997, 0.000733722, 0.78933, 8.45487e-05
0.189849, 0.703974, 0.329632, -1.41853, 0.000734969, 0.789282, 8.46685e-05
0.191951, 0.705682, 0.330168, -1.41709, 0.000734681, 0.789235, 8.44289e-05
0.194046, 0.707387, 0.330701, -1.4156, 0.000734777, 0.789165, 8.46087e-05
0.196124, 0.709094, 0.331203, -1.41412, 0.000734489, 0.789118, 8.4369e-05
0.198198, 0.710815, 0.331676, -1.41267, 0.00073679, 0.789086, 8.44888e-05
0.200286, 0.712545, 0.332163, -1.41121, 0.000735448, 0.789045, 8.44888e-05
0.20237, 0.714278, 0.332649, -1.40976, 0.000734202, 0.788985, 8.44888e-05
0.204433, 0.716017, 0.3331, -1.40828, 0.000733051, 0.788915, 8.44289e-05
0.206488, 0.717756, 0.333512, -1.4068, 0.000734969, 0.788857, 8.44289e-05
0.208547, 0.719492, 0.333921, -1.4053, 0.000735448, 0.788792, 8.46087e-05
0.210616, 0.721232, 0.334352, -1.4038, 0.000734777, 0.78872, 8.46685e-05
0.212674, 0.72297, 0.334763, -1.40228, 0.000734489, 0.788646, 8.46087e-05
0.21471, 0.724722, 0.335127, -1.40078, 0.000732859, 0.788577, 8.45487e-05
0.216742, 0.726478, 0.335475, -1.39926, 0.00073401, 0.78851, 8.46087e-05
0.218791, 0.728245, 0.335838, -1.39776, 0.000734969, 0.788442, 8.4369e-05
0.220841, 0.730016, 0.336204, -1.39624, 0.000734393, 0.788366, 8.46087e-05
0.222868, 0.731783, 0.336525, -1.39469, 0.000732668, 0.788274, 8.45487e-05
0.224876, 0.73357, 0.33681, -1.39315, 0.000733051, 0.788178, 8.45487e-05
0.226891, 0.735353, 0.337099, -1.39164, 0.000733722, 0.788111, 8.45487e-05
0.228908, 0.737141, 0.337401, -1.39011, 0.00073401, 0.788025, 8.45487e-05
0.230922, 0.738914, 0.337682, -1.38857, 0.00073353, 0.787927, 8.45487e-05
0.232922, 0.740688, 0.337923, -1.38701, 0.00073401, 0.787819, 8.45487e-05
0.234916, 0.742467, 0.338149, -1.38546, 0.000734777, 0.787718, 8.46087e-05
0.236913, 0.744257, 0.338378, -1.3839, 0.000733243, 0.787609, 8.44289e-05
0.238915, 0.74604, 0.33861, -1.38232, 0.00073353, 0.7875, 8.44888e-05
0.240902, 0.747832, 0.33881, -1.38074, 0.000733339, 0.787384, 8.45487e-05
0.242875, 0.749624, 0.338967, -1.37921, 0.000734393, 0.787294, 8.44888e-05
0.244851, 0.751428, 0.33912, -1.37765, 0.000733051, 0.787183, 8.45487e-05
0.246831, 0.753227, 0.339285, -1.37606, 0.000732668, 0.787069, 8.46685e-05
0.248794, 0.755026, 0.339428, -1.37448, 0.000734202, 0.786961, 8.46087e-05
0.25075, 0.75684, 0.33954, -1.37291, 0.000732572, 0.786865, 8.45487e-05
0.252705, 0.758642, 0.339631, -1.37135, 0.00073353, 0.786776, 8.46087e-05
0.254663, 0.760447, 0.339725, -1.36977, 0.000734777, 0.786674, 8.44289e-05
0.256615, 0.762247, 0.339816, -1.3682, 0.000734297, 0.786565, 8.46087e-05
0.258563, 0.764058, 0.339881, -1.36662, 0.000732572, 0.786452, 8.44289e-05
0.260501, 0.765864, 0.339915, -1.36502, 0.000733051, 0.786342, 8.44888e-05
0.262436, 0.767685, 0.339937, -1.36341, 0.00073353, 0.786222, 8.4369e-05
0.264371, 0.769501, 0.339955, -1.36183, 0.000734681, 0.786114, 8.44888e-05
0.2663, 0.771336, 0.339959, -1.36025, 0.000732668, 0.785987, 8.45487e-05
0.268213, 0.773169, 0.339952, -1.35868, 0.000732859, 0.78587, 8.45487e-05
0.27012, 0.775005, 0.339956, -1.35708, 0.000732092, 0.785745, 8.45487e-05
0.272018, 0.776824, 0.339952, -1.35544, 0.000733722, 0.785598, 8.45487e-05
0.273902, 0.778645, 0.339951, -1.35383, 0.00073353, 0.785471, 8.46685e-05
0.275777, 0.780473, 0.339952, -1.35223, 0.00073353, 0.785355, 8.45487e-05
0.277658, 0.782303, 0.339951, -1.35064, 0.000733339, 0.785255, 8.46685e-05
0.279533, 0.784139, 0.33995, -1.34904, 0.000731901, 0.78513, 8.45487e-05
0.281393, 0.78596, 0.339947, -1.34741, 0.000732092, 0.785, 8.46087e-05
0.283233, 0.787798, 0.339944, -1.3458, 0.000731901, 0.784859, 8.44888e-05
0.28507, 0.789626, 0.339942, -1.34419, 0.000733818, 0.784752, 8.46685e-05
0.286897, 0.791472, 0.33994, -1.34255, 0.000732859, 0.784634, 8.44888e-05
0.288721, 0.793309, 0.339937, -1.34095, 0.000731421, 0.784526, 8.44888e-05
0.290539, 0.795157, 0.339936, -1.33936, 0.000731229, 0.7844, 8.44289e-05
0.292342, 0.796988, 0.339932, -1.33775, 0.000731421, 0.784277, 8.46685e-05
0.294134, 0.79881, 0.339927, -1.33609, 0.000732092, 0.784137, 8.45487e-05
0.29592, 0.800641, 0.339927, -1.33446, 0.00073401, 0.784011, 8.46087e-05
0.297711, 0.802487, 0.339924, -1.33287, 0.000732859, 0.783896, 8.44289e-05
0.299492, 0.804328, 0.339918, -1.33127, 0.000731901, 0.783771, 8.46087e-05
0.301258, 0.806169, 0.33991, -1.32965, 0.000731421, 0.783617, 8.44289e-05
0.303007, 0.808019, 0.339902, -1.32804, 0.00073075, 0.783479, 8.46087e-05
0.304752, 0.809865, 0.339894, -1.32644, 0.00073238, 0.783367, 8.45487e-05
0.306484, 0.811728, 0.339883, -1.32481, 0.000732668, 0.783242, 8.47884e-05
0.308211, 0.813574, 0.339874, -1.32319, 0.000733051, 0.783132, 8.44289e-05
0.309924, 0.815428, 0.339869, -1.32158, 0.000729695, 0.783002, 8.46087e-05
0.311622, 0.817267, 0.339857, -1.31999, 0.000731038, 0.782887, 8.44289e-05
0.31331, 0.819109, 0.339844, -1.31837, 0.000732188, 0.782766, 8.46087e-05
0.314992, 0.820946, 0.339835, -1.31671, 0.000732859, 0.782634, 8.45487e-05
0.31667, 0.822789, 0.339826, -1.31509, 0.000732284, 0.782525, 8.46087e-05
0.318334, 0.824637, 0.339812, -1.31348, 0.000731038, 0.782424, 8.45487e-05
0.319979, 0.826483, 0.339795, -1.31187, 0.000731038, 0.782312, 8.46087e-05
0.321614, 0.828331, 0.339773, -1.31028, 0.000731038, 0.782188, 8.45487e-05
0.323246, 0.830176, 0.339754, -1.30866, 0.000730558, 0.782054, 8.44888e-05
0.324864, 0.832025, 0.339734, -1.30705, 0.000730367, 0.781936, 8.46685e-05
0.326456, 0.833867, 0.339708, -1.30544, 0.000732188, 0.781828, 8.46685e-05
0.328044, 0.835708, 0.339689, -1.30381, 0.000731517, 0.781693, 8.45487e-05
0.32963, 0.837537, 0.339666, -1.30219, 0.000731038, 0.781563, 8.45487e-05
0.331201, 0.839372, 0.339638, -1.3006, 0.000729216, 0.781442, 8.44888e-05
0.332755, 0.841209, 0.339607, -1.29901, 0.000730463, 0.781339, 8.44888e-05
0.334298, 0.843037, 0.339582, -1.29738, 0.000731901, 0.781223, 8.45487e-05
0.335832, 0.844863, 0.339559, -1.29577, 0.000730463, 0.781112, 8.45487e-05
0.337355, 0.846709, 0.339527, -1.29418, 0.000730463, 0.780998, 8.46087e-05
0.338865, 0.848549, 0.339479, -1.29263, 0.000730558, 0.780912, 8.45487e-05
0.340372, 0.850399, 0.339378, -1.29104, 0.000732572, 0.780807, 8.46087e-05
0.341869, 0.852237, 0.339236, -1.28947, 0.000729887, 0.780703, 8.45487e-05
0.343376, 0.854064, 0.339069, -1.28789, 0.00073238, 0.780594, 8.46087e-05
0.344879, 0.855882, 0.338852, -1.2863, 0.000730558, 0.780494, 8.45487e-05
0.34637, 0.857686, 0.338571, -1.2847, 0.000731038, 0.780392, 8.47284e-05
0.347866, 0.859496, 0.338261, -1.28311, 0.000731613, 0.780296, 8.44289e-05
0.349365, 0.861313, 0.337929, -1.28157, 0.000731709, 0.780212, 8.46685e-05
0.350845, 0.863121, 0.337565, -1.28003, 0.000730558, 0.780125, 8.45487e-05
0.352306, 0.864921, 0.337172, -1.27842, 0.000729695, 0.780004, 8.46685e-05
0.353762, 0.866713, 0.336753, -1.27684, 0.000730463, 0.779891, 8.44289e-05
0.355216, 0.868515, 0.336309, -1.27529, 0.000731901, 0.779793, 8.46087e-05
0.356665, 0.870319, 0.335842, -1.27375, 0.000732188, 0.779704, 8.44289e-05
0.358106, 0.872108, 0.335342, -1.27222, 0.000731901, 0.779613, 8.46087e-05
0.359532, 0.873891, 0.334821, -1.27067, 0.000729695, 0.779504, 8.44289e-05
0.360945, 0.87566, 0.334288, -1.26912, 0.000730271, 0.779416, 8.46087e-05
0.362359, 0.877426, 0.333731, -1.26757, 0.000731709, 0.779336, 8.44289e-05
0.36376, 0.87919, 0.333144, -1.26602, 0.00073075, 0.779261, 8.46087e-05
0.365147, 0.880956, 0.332547, -1.26447, 0.000730942, 0.779176, 8.45487e-05
0.366531, 0.882712, 0.33195, -1.26294, 0.000731517, 0.779097, 8.46087e-05
0.367907, 0.884473, 0.331323, -1.26141, 0.000730271, 0.779015, 8.44289e-05
0.369281, 0.886234, 0.330676, -1.25991, 0.000730271, 0.77895, 8.44888e-05
0.370652, 0.887995, 0.330029, -1.25838, 0.000731421, 0.778874, 8.44289e-05
0.372003, 0.889748, 0.329362, -1.25687, 0.000731901, 0.778809, 8.46087e-05
0.373348, 0.891512, 0.328679, -1.25537, 0.000731421, 0.778735, 8.45487e-05
0.374694, 0.893254, 0.328007, -1.25389, 0.000731709, 0.778681, 8.44888e-05
0.376038, 0.894999, 0.327317, -1.2524, 0.00073075, 0.778607, 8.45487e-05
0.377377, 0.896723, 0.326595, -1.25092, 0.000731038, 0.778538, 8.46685e-05
0.378699, 0.898447, 0.325885, -1.24943, 0.000730942, 0.778458, 8.46087e-05
0.380018, 0.900171, 0.32516, -1.24795, 0.000731421, 0.778386, 8.44888e-05
0.381322, 0.901892, 0.324413, -1.24647, 0.00073075, 0.778315, 8.47284e-05
0.38262, 0.903603, 0.323672, -1.24497, 0.000730558, 0.778239, 8.44289e-05
0.383911, 0.905314, 0.322905, -1.24351, 0.000732284, 0.778177, 8.47284e-05
0.385181, 0.907025, 0.322129, -1.24208, 0.000731038, 0.778133, 8.44289e-05
0.386465, 0.908733, 0.321367, -1.24064, 0.000731709, 0.778083, 8.46087e-05
0.387737, 0.910437, 0.320594, -1.23917, 0.00073075, 0.778004, 8.44289e-05
0.388984, 0.912125, 0.319801, -1.23771, 0.00073075, 0.777936, 8.46087e-05
0.390219, 0.913818, 0.318992, -1.23627, 0.000731038, 0.777872, 8.44289e-05
0.391443, 0.915497, 0.318181, -1.23485, 0.000731421, 0.777813, 8.47884e-05
0.392673, 0.917164, 0.317368, -1.23343, 0.000732284, 0.777749, 8.44289e-05
0.393883, 0.918834, 0.316555, -1.23202, 0.000730942, 0.777685, 8.46087e-05
0.395095, 0.920498, 0.315727, -1.23062, 0.000731229, 0.777633, 8.45487e-05
0.396286, 0.922162, 0.314892, -1.2292, 0.000732092, 0.777571, 8.46087e-05
0.397473, 0.923812, 0.314064, -1.22779, 0.000731421, 0.777525, 8.45487e-05
0.398655, 0.92547, 0.313216, -1.22639, 0.000730079, 0.777476, 8.46087e-05
0.399822, 0.927115, 0.31236, -1.22501, 0.000731229, 0.777446, 8.45487e-05
0.400982, 0.928767, 0.311487, -1.22363, 0.000732572, 0.777401, 8.44888e-05
0.402126, 0.930406, 0.310623, -1.22229, 0.00073075, 0.77738, 8.45487e-05
0.403278, 0.932048, 0.309768, -1.22094, 0.000731517, 0.777343, 8.44888e-05
0.404399, 0.933662, 0.308892, -1.21957, 0.000731517, 0.777315, 8.44888e-05
0.405534, 0.935279, 0.308025, -1.21821, 0.000731709, 0.777279, 8.45487e-05
0.406652, 0.936884, 0.307143, -1.21689, 0.000731709, 0.777259, 8.46685e-05
0.407778, 0.938491, 0.306278, -1.21557, 0.000731517, 0.777233, 8.45487e-05
0.40887, 0.940091, 0.305393, -1.21426, 0.000731421, 0.777207, 8.45487e-05
0.409965, 0.941691, 0.30449, -1.21296, 0.000732188, 0.777178, 8.45487e-05
0.411044, 0.943275, 0.303593, -1.21166, 0.000731421, 0.777151, 8.46685e-05
0.412132, 0.944863, 0.302696, -1.21039, 0.000731229, 0.777125, 8.45487e-05
0.413192, 0.946446, 0.301805, -1.20912, 0.000730367, 0.7771, 8.46685e-05
0.414261, 0.948028, 0.300899, -1.20784, 0.000732284, 0.777075, 8.44289e-05
0.415296, 0.9496, 0.299986, -1.20657, 0.000730558, 0.777054, 8.46087e-05
0.416345, 0.951163, 0.299064, -1.20531, 0.00073238, 0.777029, 8.45487e-05
0.417358, 0.952723, 0.29814, -1.20408, 0.000731038, 0.777011, 8.46685e-05
0.418381, 0.954271, 0.297208, -1.20286, 0.00073238, 0.776987, 8.45487e-05
0.419365, 0.955816, 0.29627, -1.20164, 0.000730558, 0.776966, 8.46087e-05
0.420353, 0.957351, 0.295325, -1.2004, 0.000731901, 0.77694, 8.44289e-05
0.421337, 0.958887, 0.294401, -1.19917, 0.000731038, 0.776919, 8.46087e-05
0.422308, 0.960413, 0.293457, -1.19799, 0.000732572, 0.776906, 8.45487e-05
0.423268, 0.961945, 0.292514, -1.19678, 0.000731038, 0.776876, 8.44888e-05
0.4242, 0.963453, 0.291547, -1.19561, 0.000733243, 0.776865, 8.46685e-05
0.425156, 0.964982, 0.290605, -1.19445, 0.000731901, 0.776845, 8.45487e-05
0.426089, 0.966494, 0.289655, -1.19333, 0.000731421, 0.776831, 8.46685e-05
0.427024, 0.968019, 0.288704, -1.19218, 0.000731421, 0.776797, 8.44888e-05
0.427925, 0.969519, 0.287742, -1.19106, 0.000731229, 0.776792, 8.44888e-05
0.42882, 0.971019, 0.286768, -1.18992, 0.000732572, 0.776771, 8.44289e-05
0.429725, 0.9725, 0.285813, -1.18882, 0.000732092, 0.776763, 8.46087e-05
0.430598, 0.973973, 0.284842, -1.1877, 0.000731709, 0.776741, 8.44289e-05
0.431476, 0.975435, 0.283875, -1.1866, 0.000731517, 0.776733, 8.46087e-05
0.432319, 0.976897, 0.282895, -1.1855, 0.000731038, 0.776719, 8.44888e-05
0.43317, 0.978364, 0.281925, -1.18444, 0.000732284, 0.776712, 8.44888e-05
0.434024, 0.979812, 0.280957, -1.18341, 0.000731517, 0.776708, 8.44888e-05
0.434843, 0.981268, 0.279971, -1.18236, 0.000732092, 0.77669, 8.45487e-05
0.435658, 0.982684, 0.278979, -1.18132, 0.000732668, 0.776687, 8.46087e-05
0.436444, 0.984124, 0.277972, -1.18028, 0.000731901, 0.776673, 8.44289e-05
0.437209, 0.985557, 0.276961, -1.17929, 0.000732284, 0.77667, 8.46087e-05
0.437995, 0.987001, 0.275957, -1.1783, 0.00073238, 0.776656, 8.45487e-05
0.438744, 0.988421, 0.274954, -1.17732, 0.000730942, 0.776651, 8.45487e-05
0.439478, 0.989836, 0.273943, -1.17637, 0.000732572, 0.776642, 8.44888e-05
0.440225, 0.991238, 0.272951, -1.1754, 0.000729887, 0.776634, 8.45487e-05
0.440938, 0.992633, 0.271929, -1.17448, 0.00073238, 0.776628, 8.46087e-05
0.441639, 0.994028, 0.270917, -1.17355, 0.000732188, 0.776617, 8.44289e-05
0.442352, 0.99541, 0.269902, -1.17263, 0.00073353, 0.776612, 8.46087e-05
0.443027, 0.996792, 0.268896, -1.17173, 0.000732188, 0.776605, 8.44888e-05
0.443696, 0.998174, 0.267885, -1.17084, 0.000732763, 0.776599, 8.45487e-05
0.444386, 0.999537, 0.266881, -1.16998, 0.000731421, 0.776596, 8.44888e-05
0.44504, 1.0009, 0.265863, -1.1691, 0.000731421, 0.77658, 8.44289e-05
0.445664, 1.00223, 0.264837, -1.16824, 0.00073238, 0.776577, 8.46087e-05
0.446299, 1.00358, 0.263815, -1.16742, 0.000732188, 0.776568, 8.45487e-05
0.446926, 1.00494, 0.262787, -1.1666, 0.000732188, 0.776561, 8.44888e-05
0.447512, 1.00627, 0.261755, -1.16581, 0.000732668, 0.776554, 8.45487e-05
0.448088, 1.00761, 0.260735, -1.16503, 0.000731421, 0.776542, 8.45487e-05
0.448678, 1.00892, 0.259711, -1.16428, 0.000732188, 0.776539, 8.44888e-05
0.449236, 1.01023, 0.25867, -1.16353, 0.000731517, 0.776522, 8.45487e-05
0.449757, 1.01153, 0.257621, -1.16277, 0.00073238, 0.776512, 8.46087e-05
0.450275, 1.01282, 0.256578, -1.16203, 0.000732092, 0.776505, 8.44289e-05
0.450803, 1.01412, 0.25555, -1.16131, 0.00073238, 0.776493, 8.46087e-05
0.451299, 1.01539, 0.254513, -1.16059, 0.000731901, 0.776482, 8.44289e-05
0.451756, 1.01666, 0.253464, -1.15989, 0.000732668, 0.776474, 8.44888e-05
0.452214, 1.01793, 0.252416, -1.15923, 0.000732572, 0.776464, 8.45487e-05
0.452694, 1.01918, 0.251377, -1.15858, 0.000733243, 0.776455, 8.45487e-05
0.453163, 1.02043, 0.250341, -1.15792, 0.000731709, 0.776443, 8.46087e-05
0.45358, 1.02166, 0.249288, -1.15731, 0.000732092, 0.77644, 8.44289e-05
0.453977, 1.02291, 0.248232, -1.15669, 0.000731517, 0.776427, 8.46685e-05
0.454388, 1.02415, 0.247191, -1.1561, 0.000733339, 0.776424, 8.45487e-05
0.454809, 1.02539, 0.246158, -1.15555, 0.000733051, 0.776422, 8.46685e-05
0.455201, 1.02661, 0.245108, -1.15501, 0.000732188, 0.776415, 8.45487e-05
0.455545, 1.0278, 0.244032, -1.15446, 0.000731901, 0.776408, 8.45487e-05
0.455871, 1.029, 0.242966, -1.15392, 0.000732668, 0.776403, 8.46087e-05
0.456213, 1.03019, 0.241936, -1.15341, 0.000733243, 0.776399, 8.44289e-05
0.45655, 1.03137, 0.24091, -1.15294, 0.000732859, 0.776393, 8.46685e-05
0.456864, 1.03254, 0.239848, -1.15247, 0.000731421, 0.776385, 8.46685e-05
0.457152, 1.03368, 0.238754, -1.15198, 0.000731901, 0.776374, 8.45487e-05
0.45742, 1.03483, 0.23767, -1.15151, 0.000732188, 0.776364, 8.44888e-05
0.457677, 1.03598, 0.236603, -1.1511, 0.000733243, 0.77636, 8.45487e-05
0.457916, 1.03712, 0.235561, -1.1507, 0.000732859, 0.776344, 8.46685e-05
0.458129, 1.03825, 0.234509, -1.15032, 0.000732476, 0.776336, 8.44289e-05
0.458321, 1.03937, 0.233454, -1.14993, 0.000732572, 0.776326, 8.44888e-05
0.458512, 1.04047, 0.232389, -1.14955, 0.000732572, 0.776319, 8.44888e-05
0.458711, 1.04158, 0.23134, -1.14921, 0.000732668, 0.776312, 8.44888e-05
0.4589, 1.04269, 0.23028, -1.14891, 0.000732859, 0.776307, 8.46087e-05
0.459064, 1.04379, 0.22922, -1.14861, 0.000732572, 0.776294, 8.44888e-05
0.459201, 1.04488, 0.228138, -1.14833, 0.000733051, 0.776288, 8.46087e-05
0.459326, 1.04594, 0.22707, -1.14806, 0.000732476, 0.776282, 8.44289e-05
0.459454, 1.047, 0.226009, -1.14781, 0.000732668, 0.776275, 8.45487e-05
0.459574, 1.04806, 0.224958, -1.1476, 0.000733051, 0.776268, 8.44888e-05
0.45966, 1.0491, 0.223895, -1.14738, 0.000732859, 0.77626, 8.45487e-05
0.459715, 1.05014, 0.222841, -1.14716, 0.000732668, 0.776255, 8.46685e-05
0.45976, 1.05117, 0.221793, -1.14698, 0.000732572, 0.776249, 8.45487e-05
0.459799, 1.05219, 0.22074, -1.14684, 0.000732668, 0.776245, 8.46087e-05
0.45982, 1.05319, 0.21967, -1.1467, 0.000732572, 0.776238, 8.45487e-05
0.459815, 1.05418, 0.218598, -1.14657, 0.000732668, 0.776234, 8.46087e-05
0.459806, 1.05516, 0.217528, -1.14648, 0.000732668, 0.776233, 8.44289e-05
0.459805, 1.05614, 0.216464, -1.1464, 0.000733147, 0.776227, 8.46087e-05
0.459797, 1.05712, 0.215394, -1.14635, 0.000732668, 0.776225, 8.44289e-05
0.459778, 1.05808, 0.214301, -1.14631, 0.000733435, 0.776222, 8.46087e-05
0.459767, 1.05903, 0.213203, -1.14627, 0.000732859, 0.776217, 8.44289e-05
0.459759, 1.05995, 0.212093, -1.14626, 0.000733339, 0.776216, 8.44888e-05
0.45975, 1.06088, 0.210979, -1.14626, 0.000733147, 0.776208, 8.45487e-05
0.459743, 1.06181, 0.209866, -1.14627, 0.000733243, 0.776207, 8.46685e-05
0.459735, 1.06275, 0.208743, -1.14627, 0.000733339, 0.7762, 8.4369e-05
0.459723, 1.06369, 0.207623, -1.14628, 0.00073238, 0.7762, 8.46685e-05
0.45971, 1.0646, 0.20648, -1.14627, 0.000733051, 0.776196, 8.46087e-05
0.459697, 1.06551, 0.205333, -1.14628, 0.000732572, 0.776192, 8.45487e-05
0.459686, 1.06641, 0.204168, -1.14628, 0.00073353, 0.776191, 8.46087e-05
0.459674, 1.06731, 0.203014, -1.14628, 0.000733243, 0.776189, 8.45487e-05
0.45966, 1.06819, 0.201857, -1.14628, 0.000733722, 0.776188, 8.46087e-05
0.459643, 1.06908, 0.200683, -1.14628, 0.000733243, 0.776186, 8.44289e-05
0.459625, 1.06995, 0.199483, -1.14628, 0.000733243, 0.776185, 8.47284e-05
0.459603, 1.07081, 0.198275, -1.14628, 0.000732859, 0.776183, 8.44289e-05
0.459579, 1.07167, 0.197058, -1.14629, 0.000733339, 0.776183, 8.46087e-05
0.459559, 1.07251, 0.195849, -1.14629, 0.000733051, 0.776183, 8.44289e-05
0.459535, 1.07335, 0.194636, -1.14629, 0.000732859, 0.776182, 8.46087e-05
0.459508, 1.07418, 0.193399, -1.1463, 0.000733051, 0.776181, 8.46685e-05
0.459482, 1.07501, 0.192145, -1.14631, 0.000733339, 0.776181, 8.46087e-05
0.459458, 1.07582, 0.19089, -1.14631, 0.000733722, 0.776181, 8.4369e-05
0.459435, 1.07665, 0.189653, -1.14632, 0.000733051, 0.776181, 8.44888e-05
0.45941, 1.07745, 0.188402, -1.14632, 0.000733339, 0.776179, 8.46685e-05
0.459381, 1.07825, 0.187135, -1.14633, 0.000733051, 0.776179, 8.44289e-05
0.459351, 1.07905, 0.185851, -1.14635, 0.000733435, 0.776179, 8.47284e-05
0.459309, 1.07983, 0.184558, -1.14635, 0.000733722, 0.776178, 8.45487e-05
0.459214, 1.08062, 0.183278, -1.14637, 0.00073353, 0.776178, 8.46087e-05
