target_x, target_y, target_z
0.6, 0.303919, 0.152476
0.6, 0.302615, 0.151907
0.6, 0.301303, 0.151341
0.6, 0.299984, 0.150778
0.6, 0.298657, 0.150216
0.6, 0.297323, 0.149658
0.6, 0.295982, 0.149101
0.6, 0.294633, 0.148548
0.6, 0.293276, 0.147996
0.6, 0.291912, 0.147448
0.6, 0.290541, 0.146902
0.6, 0.289163, 0.146358
0.6, 0.287778, 0.145817
0.6, 0.286385, 0.145279
0.6, 0.284985, 0.144744
0.6, 0.283578, 0.14421
0.6, 0.282164, 0.14368
0.6, 0.280743, 0.143152
0.6, 0.279315, 0.142627
0.6, 0.27788, 0.142105
0.6, 0.276438, 0.141585
0.6, 0.274989, 0.141068
0.6, 0.273533, 0.140554
0.6, 0.27207, 0.140043
0.6, 0.270601, 0.139534
0.6, 0.269124, 0.139028
0.6, 0.267641, 0.138525
0.6, 0.266152, 0.138024
0.6, 0.264655, 0.137527
0.6, 0.263152, 0.137032
0.6, 0.261643, 0.13654
0.6, 0.260127, 0.136051
0.6, 0.258604, 0.135564
0.6, 0.257075, 0.135081
0.6, 0.25554, 0.1346
0.6, 0.253998, 0.134123
0.6, 0.25245, 0.133648
0.6, 0.250895, 0.133176
0.6, 0.249334, 0.132707
0.6, 0.247767, 0.132241
0.6, 0.246194, 0.131778
0.6, 0.244615, 0.131318
0.6, 0.243029, 0.13086
0.6, 0.241438, 0.130406
0.6, 0.23984, 0.129955
0.6, 0.238237, 0.129507
0.6, 0.236627, 0.129062
0.6, 0.235012, 0.12862
0.6, 0.23339, 0.12818
0.6, 0.231763, 0.127744
0.6, 0.23013, 0.127311
0.6, 0.228491, 0.126881
0.6, 0.226847, 0.126454
0.6, 0.225197, 0.126031
0.6, 0.223541, 0.12561
0.6, 0.22188, 0.125192
0.6, 0.220213, 0.124778
0.6, 0.218541, 0.124367
0.6, 0.216863, 0.123958
0.6, 0.215179, 0.123553
0.6, 0.213491, 0.123151
0.6, 0.211797, 0.122753
0.6, 0.210098, 0.122357
0.6, 0.208393, 0.121965
0.6, 0.206683, 0.121576
0.6, 0.204968, 0.12119
0.6, 0.203248, 0.120807
0.6, 0.201523, 0.120428
0.6, 0.199793, 0.120051
0.6, 0.198058, 0.119678
0.6, 0.196318, 0.119309
0.6, 0.194573, 0.118942
0.6, 0.192823, 0.118579
0.6, 0.191068, 0.118219
0.6, 0.189309, 0.117863
0.6, 0.187545, 0.117509
0.6, 0.185776, 0.117159
0.6, 0.184002, 0.116813
0.6, 0.182224, 0.116469
0.6, 0.180441, 0.116129
0.6, 0.178654, 0.115793
0.6, 0.176863, 0.115459
0.6, 0.175067, 0.115129
0.6, 0.173266, 0.114803
0.6, 0.171461, 0.11448
0.6, 0.169652, 0.11416
0.6, 0.167839, 0.113843
0.6, 0.166021, 0.11353
0.6, 0.1642, 0.113221
0.6, 0.162374, 0.112915
0.6, 0.160544, 0.112612
0.6, 0.15871, 0.112313
0.6, 0.156873, 0.112017
0.6, 0.155031, 0.111724
0.6, 0.153185, 0.111435
0.6, 0.151336, 0.11115
0.6, 0.149483, 0.110868
0.6, 0.147626, 0.110589
0.6, 0.145765, 0.110314
0.6, 0.143901, 0.110043
0.6, 0.142033, 0.109775
0.6, 0.140161, 0.10951
0.6, 0.138286, 0.109249
0.6, 0.136408, 0.108992
0.6, 0.134526, 0.108738
0.6, 0.132641, 0.108487
0.6, 0.130752, 0.10824
0.6, 0.128861, 0.107997
0.6, 0.126966, 0.107757
0.6, 0.125068, 0.107521
0.6, 0.123166, 0.107288
0.6, 0.121262, 0.107059
0.6, 0.119355, 0.106833
0.6, 0.117444, 0.106611
0.6, 0.115531, 0.106393
0.6, 0.113615, 0.106178
0.6, 0.111696, 0.105967
0.6, 0.109774, 0.105759
0.6, 0.107849, 0.105555
0.6, 0.105922, 0.105355
0.6, 0.103992, 0.105158
0.6, 0.10206, 0.104965
0.6, 0.100124, 0.104775
0.6, 0.0981869, 0.104589
0.6, 0.0962469, 0.104407
0.6, 0.0943044, 0.104228
0.6, 0.0923596, 0.104053
0.6, 0.0904125, 0.103882
0.6, 0.0884632, 0.103714
0.6, 0.0865116, 0.10355
0.6, 0.0845579, 0.10339
0.6, 0.082602, 0.103233
0.6, 0.0806441, 0.10308
0.6, 0.0786842, 0.102931
0.6, 0.0767223, 0.102785
0.6, 0.0747585, 0.102643
0.6, 0.0727928, 0.102505
0.6, 0.0708253, 0.10237
0.6, 0.068856, 0.102239
0.6, 0.066885, 0.102112
0.6, 0.0649123, 0.101988
0.6, 0.062938, 0.101868
0.6, 0.0609622, 0.101752
0.6, 0.0589848, 0.10164
0.6, 0.0570059, 0.101531
0.6, 0.0550256, 0.101426
0.6, 0.0530439, 0.101325
0.6, 0.051061, 0.101227
0.6, 0.0490767, 0.101133
0.6, 0.0470912, 0.101043
0.6, 0.0451045, 0.100957
0.6, 0.0431167, 0.100874
0.6, 0.0411278, 0.100795
0.6, 0.0391379, 0.10072
0.6, 0.0371471, 0.100648
0.6, 0.0351552, 0.10058
0.6, 0.0331626, 0.100516
0.6, 0.031169, 0.100456
0.6, 0.0291747, 0.1004
0.6, 0.0271797, 0.100347
0.6, 0.025184, 0.100298
0.6, 0.0231877, 0.100252
0.6, 0.0211907, 0.100211
0.6, 0.0191933, 0.100173
0.6, 0.0171954, 0.100139
0.6, 0.015197, 0.100108
0.6, 0.0131983, 0.100082
0.6, 0.0111992, 0.100059
0.6, 0.00919985, 0.10004
0.6, 0.00720027, 0.100024
0.6, 0.00520051, 0.100013
0.6, 0.00320062, 0.100005
0.6, 0.00120066, 0.100001
0.6, -0.000799341, 0.1
0.6, -0.00279932, 0.100004
0.6, -0.00479923, 0.100011
0.6, -0.00679901, 0.100022
0.6, -0.00879863, 0.100036
0.6, -0.010798, 0.100055
0.6, -0.0127972, 0.100077
0.6, -0.014796, 0.100103
0.6, -0.0167944, 0.100132
0.6, -0.0187924, 0.100166
0.6, -0.02079, 0.100203
0.6, -0.022787, 0.100244
0.6, -0.0247835, 0.100288
0.6, -0.0267793, 0.100337
0.6, -0.0287745, 0.100389
0.6, -0.0307689, 0.100444
0.6, -0.0327626, 0.100504
0.6, -0.0347555, 0.100567
0.6, -0.0367475, 0.100634
0.6, -0.0387385, 0.100705
0.6, -0.0407286, 0.10078
0.6, -0.0427177, 0.100858
0.6, -0.0447057, 0.10094
0.6, -0.0466926, 0.101025
0.6, -0.0486784, 0.101115
0.6, -0.0506629, 0.101208
0.6, -0.0526461, 0.101305
0.6, -0.0546281, 0.101405
0.6, -0.0566087, 0.10151
0.6, -0.0585878, 0.101618
0.6, -0.0605655, 0.101729
0.6, -0.0625417, 0.101845
0.6, -0.0645163, 0.101964
0.6, -0.0664893, 0.102087
0.6, -0.0684606, 0.102213
0.6, -0.0704302, 0.102344
0.6, -0.0723981, 0.102477
0.6, -0.0743642, 0.102615
0.6, -0.0763284, 0.102756
0.6, -0.0782907, 0.102901
0.6, -0.080251, 0.10305
0.6, -0.0822093, 0.103202
0.6, -0.0841656, 0.103358
0.6, -0.0861197, 0.103518
0.6, -0.0880717, 0.103681
0.6, -0.0900216, 0.103848
0.6, -0.0919691, 0.104019
0.6, -0.0939144, 0.104193
0.6, -0.0958573, 0.104371
0.6, -0.0977978, 0.104552
0.6, -0.0997359, 0.104738
0.6, -0.101671, 0.104926
0.6, -0.103604, 0.105119
0.6, -0.105535, 0.105315
0.6, -0.107463, 0.105515
0.6, -0.109388, 0.105718
0.6, -0.11131, 0.105925
0.6, -0.11323, 0.106135
0.6, -0.115147, 0.106349
0.6, -0.117061, 0.106567
0.6, -0.118971, 0.106788
0.6, -0.120879, 0.107013
0.6, -0.122784, 0.107242
0.6, -0.124686, 0.107474
0.6, -0.126585, 0.107709
0.6, -0.128481, 0.107948
0.6, -0.130373, 0.108191
0.6, -0.132262, 0.108437
0.6, -0.134148, 0.108687
0.6, -0.136031, 0.10894
0.6, -0.13791, 0.109197
0.6, -0.139785, 0.109457
0.6, -0.141658, 0.109721
0.6, -0.143526, 0.109989
0.6, -0.145391, 0.11026
0.6, -0.147253, 0.110534
0.6, -0.14911, 0.110812
0.6, -0.150964, 0.111093
0.6, -0.152814, 0.111378
0.6, -0.154661, 0.111666
0.6, -0.156503, 0.111958
0.6, -0.158342, 0.112253
0.6, -0.160177, 0.112552
0.6, -0.162007, 0.112854
0.6, -0.163834, 0.113159
0.6, -0.165656, 0.113468
0.6, -0.167475, 0.11378
0.6, -0.169289, 0.114096
0.6, -0.171099, 0.114415
0.6, -0.172904, 0.114738
0.6, -0.174706, 0.115064
0.6, -0.176503, 0.115393
0.6, -0.178295, 0.115725
0.6, -0.180083, 0.116061
0.6, -0.181867, 0.116401
0.6, -0.183646, 0.116743
0.6, -0.18542, 0.117089
0.6, -0.18719, 0.117439
0.6, -0.188955, 0.117791
0.6, -0.190716, 0.118147
0.6, -0.192471, 0.118507
0.6, -0.194222, 0.118869
0.6, -0.195968, 0.119235
0.6, -0.197709, 0.119604
0.6, -0.199445, 0.119976
0.6, -0.201176, 0.120352
0.6, -0.202903, 0.120731
0.6, -0.204624, 0.121113
0.6, -0.20634, 0.121498
0.6, -0.20805, 0.121887
0.6, -0.209756, 0.122278
0.6, -0.211456, 0.122673
0.6, -0.213151, 0.123071
0.6, -0.214841, 0.123472
0.6, -0.216525, 0.123877
0.6, -0.218204, 0.124284
0.6, -0.219878, 0.124695
0.6, -0.221546, 0.125109
0.6, -0.223208, 0.125526
0.6, -0.224865, 0.125946
0.6, -0.226516, 0.126369
0.6, -0.228162, 0.126795
0.6, -0.229802, 0.127225
0.6, -0.231436, 0.127657
0.6, -0.233064, 0.128093
0.6, -0.234687, 0.128531
0.6, -0.236303, 0.128973
0.6, -0.237914, 0.129417
0.6, -0.239519, 0.129865
0.6, -0.241118, 0.130315
0.6, -0.24271, 0.130769
0.6, -0.244297, 0.131226
0.6, -0.245878, 0.131685
0.6, -0.247452, 0.132148
0.6, -0.24902, 0.132613
0.6, -0.250582, 0.133082
0.6, -0.252138, 0.133553
0.6, -0.253688, 0.134027
0.6, -0.255231, 0.134504
0.6, -0.256768, 0.134984
0.6, -0.258298, 0.135467
0.6, -0.259822, 0.135953
0.6, -0.261339, 0.136441
0.6, -0.26285, 0.136933
0.6, -0.264354, 0.137427
0.6, -0.265852, 0.137924
0.6, -0.267343, 0.138424
0.6, -0.268827, 0.138927
0.6, -0.270305, 0.139432
0.6, -0.271776, 0.13994
0.6, -0.27324, 0.140451
0.6, -0.274697, 0.140965
0.6, -0.276147, 0.141481
0.6, -0.277591, 0.142
0.6, -0.279027, 0.142522
0.6, -0.280457, 0.143047
0.6, -0.281879, 0.143574
0.6, -0.283295, 0.144104
0.6, -0.284703, 0.144636
0.6, -0.286105, 0.145171
0.6, -0.287499, 0.145709
0.6, -0.288886, 0.14625
0.6, -0.290265, 0.146793
0.6, -0.291638, 0.147338
0.6, -0.293003, 0.147886
0.6, -0.294361, 0.148437
0.6, -0.295711, 0.14899
0.6, -0.297055, 0.149546
0.6, -0.29839, 0.150104
0.6, -0.299718, 0.150665
0.6, -0.301039, 0.151228
0.6, -0.302352, 0.151794
0.6, -0.303658, 0.152362
0.6, -0.304956, 0.152932
0.6, -0.306246, 0.153505
0.6, -0.307529, 0.154081
0.6, -0.308804, 0.154659
0.6, -0.310072, 0.155239
0.6, -0.311331, 0.155821
0.6, -0.312583, 0.156406
0.6, -0.313827, 0.156993
0.6, -0.315063, 0.157583
0.6, -0.316291, 0.158175
0.6, -0.317512, 0.158769
0.6, -0.318724, 0.159366
0.6, -0.319929, 0.159964
0.6, -0.321125, 0.160565
0.6, -0.322314, 0.161169
0.6, -0.323494, 0.161774
0.6, -0.324666, 0.162382
0.6, -0.325831, 0.162992
0.6, -0.326987, 0.163604
0.6, -0.328134, 0.164218
0.6, -0.329274, 0.164834
0.6, -0.330405, 0.165453
0.6, -0.331529, 0.166073
0.6, -0.332644, 0.166696
0.6, -0.33375, 0.16732
0.6, -0.334848, 0.167947
0.6, -0.335938, 0.168576
0.6, -0.33702, 0.169207
0.6, -0.338093, 0.16984
0.6, -0.339157, 0.170475
0.6, -0.340213, 0.171112
0.6, -0.341261, 0.171751
0.6, -0.3423, 0.172392
0.6, -0.34333, 0.173034
0.6, -0.344352, 0.173679
0.6, -0.345366, 0.174326
0.6, -0.34637, 0.174974
0.6, -0.347366, 0.175625
0.6, -0.348354, 0.176277
0.6, -0.349332, 0.176931
0.6, -0.350302, 0.177587
0.6, -0.351263, 0.178244
0.6, -0.352216, 0.178904
0.6, -0.353159, 0.179565
0.6, -0.354094, 0.180228
0.6, -0.35502, 0.180893
0.6, -0.355937, 0.18156
0.6, -0.356845, 0.182228
0.6, -0.357744, 0.182898
0.6, -0.358634, 0.183569
0.6, -0.359515, 0.184243
0.6, -0.360388, 0.184918
0.6, -0.361251, 0.185594
0.6, -0.362105, 0.186272
0.6, -0.36295, 0.186952
0.6, -0.363786, 0.187633
0.6, -0.364613, 0.188316
0.6, -0.365431, 0.189001
0.6, -0.36624, 0.189687
0.6, -0.36704, 0.190374
0.6, -0.36783, 0.191063
0.6, -0.368611, 0.191753
0.6, -0.369383, 0.192445
0.6, -0.370146, 0.193139
0.6, -0.3709, 0.193833
0.6, -0.371644, 0.194529
0.6, -0.372379, 0.195227
0.6, -0.373105, 0.195926
0.6, -0.373821, 0.196626
0.6, -0.374528, 0.197328
0.6, -0.375225, 0.198031
0.6, -0.375914, 0.198735
0.6, -0.376593, 0.19944
0.6, -0.377262, 0.200147
0.6, -0.377922, 0.200855
0.6, -0.378572, 0.201564
0.6, -0.379214, 0.202275
0.6, -0.379845, 0.202986
0.6, -0.380467, 0.203699
0.6, -0.38108, 0.204413
0.6, -0.381683, 0.205128
0.6, -0.382276, 0.205844
0.6, -0.38286, 0.206562
0.6, -0.383435, 0.20728
0.6, -0.384, 0.207999
0.6, -0.384555, 0.20872
0.6, -0.3851, 0.209442
0.6, -0.385636, 0.210164
0.6, -0.386163, 0.210888
0.6, -0.386679, 0.211612
0.6, -0.387186, 0.212338
0.6, -0.387684, 0.213064
0.6, -0.388171, 0.213791
0.6, -0.388649, 0.21452
0.6, -0.389117, 0.215249
0.6, -0.389576, 0.215979
0.6, -0.390025, 0.21671
0.6, -0.390464, 0.217442
0.6, -0.390893, 0.218174
0.6, -0.391312, 0.218907
0.6, -0.391722, 0.219641
0.6, -0.392122, 0.220376
0.6, -0.392512, 0.221112
0.6, -0.392892, 0.221848
0.6, -0.393263, 0.222585
0.6, -0.393623, 0.223323
0.6, -0.393974, 0.224061
0.6, -0.394315, 0.2248
0.6, -0.394646, 0.22554
0.6, -0.394967, 0.22628
0.6, -0.395279, 0.227021
0.6, -0.39558, 0.227763
0.6, -0.395872, 0.228505
0.6, -0.396153, 0.229247
0.6, -0.396425, 0.22999
0.6, -0.396687, 0.230734
0.6, -0.396939, 0.231478
0.6, -0.397181, 0.232222
0.6, -0.397413, 0.232967
0.6, -0.397635, 0.233712
0.6, -0.397847, 0.234458
0.6, -0.398049, 0.235204
0.6, -0.398242, 0.235951
0.6, -0.398424, 0.236698
0.6, -0.398596, 0.237445
0.6, -0.398759, 0.238193
0.6, -0.398911, 0.23894
0.6, -0.399054, 0.239688
0.6, -0.399186, 0.240437
0.6, -0.399309, 0.241185
0.6, -0.399421, 0.241934
0.6, -0.399524, 0.242683
0.6, -0.399616, 0.243432
0.6, -0.399699, 0.244182
0.6, -0.399772, 0.244931
0.6, -0.399834, 0.245681
0.6, -0.399887, 0.246431
0.6, -0.399929, 0.24718
0.6, -0.399962, 0.24793
0.6, -0.399985, 0.24868
0.6, -0.399997, 0.24943
0.6, -0.4, 0.25018
0.6, -0.399992, 0.25093
0.6, -0.399975, 0.25168
0.6, -0.399948, 0.25243
0.6, -0.39991, 0.25318
0.6, -0.399863, 0.25393
0.6, -0.399805, 0.25468
0.6, -0.399738, 0.255429
0.6, -0.399661, 0.256179
0.6, -0.399573, 0.256928
0.6, -0.399476, 0.257677
0.6, -0.399368, 0.258426
0.6, -0.399251, 0.259175
0.6, -0.399124, 0.259923
0.6, -0.398986, 0.260671
0.6, -0.398839, 0.261419
0.6, -0.398682, 0.262167
0.6, -0.398515, 0.262914
0.6, -0.398338, 0.263661
0.6, -0.39815, 0.264408
0.6, -0.397953, 0.265154
0.6, -0.397746, 0.2659
0.6, -0.397529, 0.266646
0.6, -0.397302, 0.267391
0.6, -0.397066, 0.268136
0.6, -0.396819, 0.26888
0.6, -0.396562, 0.269624
0.6, -0.396296, 0.270367
0.6, -0.396019, 0.27111
0.6, -0.395733, 0.271852
0.6, -0.395436, 0.272594
0.6, -0.39513, 0.273335
0.6, -0.394814, 0.274076
0.6, -0.394488, 0.274816
0.6, -0.394152, 0.275555
0.6, -0.393807, 0.276294
0.6, -0.393451, 0.277032
0.6, -0.393086, 0.277769
0.6, -0.392711, 0.278506
0.6, -0.392326, 0.279242
0.6, -0.391931, 0.279977
0.6, -0.391526, 0.280712
0.6, -0.391112, 0.281445
0.6, -0.390688, 0.282178
0.6, -0.390254, 0.28291
0.6, -0.38981, 0.283642
0.6, -0.389357, 0.284372
0.6, -0.388894, 0.285102
0.6, -0.388421, 0.285831
0.6, -0.387938, 0.286558
0.6, -0.387446, 0.287285
0.6, -0.386944, 0.288011
0.6, -0.386432, 0.288736
0.6, -0.385911, 0.28946
0.6, -0.38538, 0.290183
0.6, -0.384839, 0.290906
0.6, -0.384289, 0.291627
0.6, -0.383729, 0.292347
0.6, -0.38316, 0.293066
0.6, -0.382581, 0.293783
0.6, -0.381992, 0.2945
0.6, -0.381394, 0.295216
0.6, -0.380786, 0.29593
0.6, -0.380169, 0.296644
0.6, -0.379543, 0.297356
0.6, -0.378906, 0.298067
0.6, -0.378261, 0.298777
0.6, -0.377606, 0.299486
0.6, -0.376941, 0.300193
0.6, -0.376267, 0.300899
0.6, -0.375584, 0.301604
0.6, -0.374891, 0.302308
0.6, -0.374189, 0.30301
0.6, -0.373478, 0.303711
0.6, -0.372757, 0.30441
0.6, -0.372027, 0.305109
0.6, -0.371287, 0.305805
0.6, -0.370539, 0.306501
0.6, -0.369781, 0.307195
0.6, -0.369013, 0.307888
0.6, -0.368237, 0.308579
0.6, -0.367451, 0.309268
0.6, -0.366656, 0.309957
0.6, -0.365852, 0.310643
0.6, -0.365039, 0.311329
0.6, -0.364217, 0.312012
0.6, -0.363386, 0.312694
0.6, -0.362545, 0.313375
0.6, -0.361696, 0.314054
0.6, -0.360837, 0.314731
0.6, -0.359969, 0.315407
0.6, -0.359093, 0.316081
0.6, -0.358207, 0.316754
0.6, -0.357313, 0.317425
0.6, -0.356409, 0.318094
0.6, -0.355497, 0.318761
0.6, -0.354576, 0.319427
0.6, -0.353646, 0.320091
0.6, -0.352707, 0.320753
0.6, -0.351759, 0.321413
0.6, -0.350802, 0.322072
0.6, -0.349837, 0.322729
0.6, -0.348863, 0.323384
0.6, -0.34788, 0.324037
0.6, -0.346889, 0.324688
0.6, -0.345888, 0.325338
0.6, -0.34488, 0.325986
0.6, -0.343862, 0.326631
0.6, -0.342836, 0.327275
0.6, -0.341801, 0.327917
0.6, -0.340758, 0.328557
0.6, -0.339707, 0.329195
0.6, -0.338646, 0.329831
0.6, -0.337578, 0.330465
0.6, -0.336501, 0.331097
0.6, -0.335415, 0.331726
0.6, -0.334321, 0.332354
0.6, -0.333219, 0.33298
0.6, -0.332109, 0.333604
0.6, -0.33099, 0.334226
0.6, -0.329863, 0.334845
0.6, -0.328727, 0.335463
0.6, -0.327584, 0.336078
0.6, -0.326432, 0.336691
0.6, -0.325272, 0.337302
0.6, -0.324104, 0.337911
0.6, -0.322928, 0.338517
0.6, -0.321743, 0.339122
0.6, -0.320551, 0.339724
0.6, -0.319351, 0.340324
0.6, -0.318142, 0.340921
0.6, -0.316926, 0.341517
0.6, -0.315702, 0.34211
0.6, -0.31447, 0.342701
0.6, -0.31323, 0.343289
0.6, -0.311982, 0.343875
0.6, -0.310727, 0.344459
0.6, -0.309463, 0.345041
0.6, -0.308192, 0.34562
0.6, -0.306913, 0.346196
0.6, -0.305627, 0.34677
0.6, -0.304333, 0.347342
0.6, -0.303031, 0.347912
0.6, -0.301722, 0.348479
0.6, -0.300405, 0.349043
0.6, -0.299081, 0.349605
0.6, -0.297749, 0.350165
0.6, -0.29641, 0.350722
0.6, -0.295063, 0.351276
0.6, -0.293709, 0.351828
0.6, -0.292348, 0.352378
0.6, -0.290979, 0.352925
0.6, -0.289603, 0.353469
0.6, -0.28822, 0.354011
0.6, -0.286829, 0.35455
0.6, -0.285432, 0.355086
0.6, -0.284027, 0.35562
0.6, -0.282615, 0.356151
0.6, -0.281196, 0.35668
0.6, -0.27977, 0.357206
0.6, -0.278338, 0.357729
0.6, -0.276898, 0.358249
0.6, -0.275451, 0.358767
0.6, -0.273997, 0.359282
0.6, -0.272537, 0.359795
0.6, -0.271069, 0.360304
0.6, -0.269595, 0.360811
0.6, -0.268114, 0.361315
0.6, -0.266627, 0.361817
0.6, -0.265133, 0.362315
0.6, -0.263632, 0.362811
0.6, -0.262124, 0.363304
0.6, -0.26061, 0.363794
0.6, -0.25909, 0.364281
0.6, -0.257563, 0.364766
0.6, -0.25603, 0.365247
0.6, -0.25449, 0.365726
0.6, -0.252944, 0.366201
0.6, -0.251391, 0.366674
0.6, -0.249832, 0.367144
0.6, -0.248267, 0.367611
0.6, -0.246696, 0.368075
0.6, -0.245119, 0.368536
0.6, -0.243535, 0.368994
0.6, -0.241945, 0.369449
0.6, -0.24035, 0.369902
0.6, -0.238748, 0.370351
0.6, -0.23714, 0.370797
0.6, -0.235527, 0.37124
0.6, -0.233907, 0.37168
0.6, -0.232282, 0.372117
0.6, -0.230651, 0.372551
0.6, -0.229014, 0.372982
0.6, -0.227371, 0.37341
0.6, -0.225723, 0.373835
0.6, -0.224069, 0.374256
0.6, -0.22241, 0.374675
0.6, -0.220744, 0.37509
0.6, -0.219074, 0.375503
0.6, -0.217398, 0.375912
0.6, -0.215716, 0.376318
0.6, -0.214029, 0.376721
0.6, -0.212337, 0.377121
0.6, -0.210639, 0.377517
0.6, -0.208937, 0.37791
0.6, -0.207228, 0.378301
0.6, -0.205515, 0.378688
0.6, -0.203797, 0.379071
0.6, -0.202073, 0.379452
0.6, -0.200345, 0.379829
0.6, -0.198611, 0.380203
0.6, -0.196873, 0.380574
0.6, -0.195129, 0.380941
0.6, -0.193381, 0.381306
0.6, -0.191628, 0.381667
0.6, -0.18987, 0.382024
0.6, -0.188107, 0.382379
0.6, -0.18634, 0.38273
0.6, -0.184568, 0.383077
0.6, -0.182791, 0.383422
0.6, -0.18101, 0.383763
0.6, -0.179224, 0.384101
0.6, -0.177434, 0.384435
0.6, -0.175639, 0.384766
0.6, -0.17384, 0.385094
0.6, -0.172037, 0.385418
0.6, -0.170229, 0.385739
0.6, -0.168417, 0.386056
0.6, -0.166601, 0.38637
0.6, -0.16478, 0.386681
0.6, -0.162956, 0.386988
0.6, -0.161127, 0.387292
0.6, -0.159295, 0.387592
0.6, -0.157458, 0.387889
0.6, -0.155618, 0.388183
0.6, -0.153773, 0.388473
0.6, -0.151925, 0.388759
0.6, -0.150073, 0.389043
0.6, -0.148217, 0.389322
0.6, -0.146358, 0.389598
0.6, -0.144495, 0.389871
0.6, -0.142628, 0.39014
0.6, -0.140758, 0.390406
0.6, -0.138884, 0.390668
0.6, -0.137007, 0.390927
0.6, -0.135126, 0.391182
0.6, -0.133242, 0.391433
0.6, -0.131354, 0.391682
0.6, -0.129464, 0.391926
0.6, -0.12757, 0.392167
0.6, -0.125673, 0.392404
0.6, -0.123772, 0.392638
0.6, -0.121869, 0.392869
0.6, -0.119962, 0.393095
0.6, -0.118053, 0.393318
0.6, -0.116141, 0.393538
0.6, -0.114225, 0.393754
0.6, -0.112307, 0.393966
0.6, -0.110386, 0.394175
0.6, -0.108463, 0.39438
0.6, -0.106536, 0.394582
0.6, -0.104607, 0.39478
0.6, -0.102675, 0.394974
0.6, -0.100741, 0.395165
0.6, -0.0988043, 0.395352
0.6, -0.0968651, 0.395535
0.6, -0.0949234, 0.395715
0.6, -0.0929794, 0.395891
0.6, -0.091033, 0.396064
0.6, -0.0890843, 0.396233
0.6, -0.0871335, 0.396398
0.6, -0.0851804, 0.396559
0.6, -0.0832252, 0.396717
0.6, -0.081268, 0.396872
0.6, -0.0793087, 0.397022
0.6, -0.0773474, 0.397169
0.6, -0.0753842, 0.397312
0.6, -0.0734191, 0.397452
0.6, -0.0714522, 0.397587
0.6, -0.0694834, 0.39772
0.6, -0.067513, 0.397848
0.6, -0.0655409, 0.397973
0.6, -0.0635671, 0.398094
0.6, -0.0615917, 0.398211
0.6, -0.0596148, 0.398325
0.6, -0.0576364, 0.398435
0.6, -0.0556565, 0.398541
0.6, -0.0536753, 0.398643
0.6, -0.0516927, 0.398742
0.6, -0.0497089, 0.398837
0.6, -0.0477238, 0.398929
0.6, -0.0457375, 0.399016
0.6, -0.04375, 0.3991
0.6, -0.0417615, 0.39918
0.6, -0.0397719, 0.399257
0.6, -0.0377813, 0.399329
0.6, -0.0357898, 0.399398
0.6, -0.0337974, 0.399464
0.6, -0.0318041, 0.399525
0.6, -0.0298101, 0.399583
0.6, -0.0278153, 0.399637
0.6, -0.0258198, 0.399687
0.6, -0.0238236, 0.399734
0.6, -0.0218269, 0.399777
0.6, -0.0198296, 0.399816
0.6, -0.0178318, 0.399851
0.6, -0.0158336, 0.399882
0.6, -0.013835, 0.39991
0.6, -0.011836, 0.399934
0.6, -0.00983673, 0.399955
0.6, -0.00783722, 0.399971
0.6, -0.00583751, 0.399984
0.6, -0.00383766, 0.399993
0.6, -0.00183771, 0.399998
0.6, 0.00016228, 0.4
0.6, 0.00216227, 0.399998
0.6, 0.0041622, 0.399992
0.6, 0.00616204, 0.399982
0.6, 0.00816171, 0.399969
0.6, 0.0101612, 0.399952
0.6, 0.0121604, 0.399931
0.6, 0.0141593, 0.399906
0.6, 0.0161579, 0.399878
0.6, 0.018156, 0.399845
0.6, 0.0201537, 0.399809
0.6, 0.0221509, 0.39977
0.6, 0.0241476, 0.399726
0.6, 0.0261436, 0.399679
0.6, 0.028139, 0.399628
0.6, 0.0301337, 0.399574
0.6, 0.0321276, 0.399515
0.6, 0.0341208, 0.399453
0.6, 0.036113, 0.399387
0.6, 0.0381044, 0.399318
0.6, 0.0400948, 0.399245
0.6, 0.0420843, 0.399167
0.6, 0.0440726, 0.399087
0.6, 0.0460599, 0.399002
0.6, 0.048046, 0.398914
0.6, 0.0500309, 0.398822
0.6, 0.0520146, 0.398726
0.6, 0.0539969, 0.398627
0.6, 0.0559779, 0.398524
0.6, 0.0579575, 0.398417
0.6, 0.0599357, 0.398307
0.6, 0.0619124, 0.398192
0.6, 0.0638875, 0.398074
0.6, 0.065861, 0.397953
0.6, 0.0678329, 0.397827
0.6, 0.0698031, 0.397698
0.6, 0.0717715, 0.397566
0.6, 0.0737381, 0.397429
0.6, 0.0757029, 0.397289
0.6, 0.0776658, 0.397145
0.6, 0.0796268, 0.396998
0.6, 0.0815857, 0.396847
0.6, 0.0835427, 0.396692
0.6, 0.0854975, 0.396533
0.6, 0.0874502, 0.396371
0.6, 0.0894007, 0.396206
0.6, 0.091349, 0.396036
0.6, 0.093295, 0.395863
0.6, 0.0952387, 0.395686
0.6, 0.09718, 0.395506
0.6, 0.0991188, 0.395322
0.6, 0.101055, 0.395134
0.6, 0.102989, 0.394943
0.6, 0.10492, 0.394748
0.6, 0.106849, 0.394549
0.6, 0.108775, 0.394347
0.6, 0.110698, 0.394141
0.6, 0.112619, 0.393932
0.6, 0.114536, 0.393719
0.6, 0.116451, 0.393503
0.6, 0.118363, 0.393282
0.6, 0.120272, 0.393059
