ee_x, ee_y, ee_z,time_us
0.623267, -0.379015, 0.334043,1645479897178436
0.623473, -0.377904, 0.334654,1645479897183436
0.623676, -0.37681, 0.335285,1645479897188437
0.623884, -0.375709, 0.335936,1645479897193436
0.624104, -0.374567, 0.33658,1645479897198436
0.624317, -0.373431, 0.337225,1645479897203436
0.624535, -0.372271, 0.337878,1645479897208436
0.62474, -0.371125, 0.338519,1645479897213436
0.624941, -0.369961, 0.339153,1645479897218437
0.625168, -0.368754, 0.339785,1645479897223437
0.625387, -0.367552, 0.340421,1645479897228437
0.625602, -0.366356, 0.341064,1645479897233436
0.625784, -0.365174, 0.341674,1645479897238436
0.625971, -0.363962, 0.342274,1645479897243436
0.626183, -0.36272, 0.34289,1645479897248436
0.626389, -0.361481, 0.343515,1645479897253436
0.626588, -0.360242, 0.344136,1645479897258436
0.626774, -0.359014, 0.344765,1645479897263436
0.626977, -0.35775, 0.3454,1645479897268435
0.627173, -0.35648, 0.346029,1645479897273435
0.627356, -0.355213, 0.346647,1645479897278436
0.627533, -0.353945, 0.347266,1645479897283436
0.627718, -0.352656, 0.347875,1645479897288436
0.627912, -0.351339, 0.348486,1645479897293435
0.628093, -0.350033, 0.349093,1645479897298436
0.628264, -0.348724, 0.349684,1645479897303435
0.628423, -0.347421, 0.350276,1645479897308436
0.628606, -0.346091, 0.350888,1645479897313436
0.628786, -0.344763, 0.351515,1645479897318436
0.62897, -0.343413, 0.352129,1645479897323436
0.629133, -0.342077, 0.35274,1645479897328435
0.629293, -0.340737, 0.353334,1645479897333436
0.629443, -0.339397, 0.35393,1645479897338437
0.629607, -0.338027, 0.354515,1645479897343436
0.629767, -0.336656, 0.35511,1645479897348436
0.629926, -0.335282, 0.355711,1645479897353436
0.630064, -0.333907, 0.356279,1645479897358436
0.630207, -0.332504, 0.356841,1645479897363436
0.630359, -0.331106, 0.357429,1645479897368437
0.630512, -0.329707, 0.358035,1645479897373436
0.630656, -0.328303, 0.358628,1645479897378436
0.63079, -0.326921, 0.359214,1645479897383436
0.630921, -0.325535, 0.359787,1645479897388436
0.631075, -0.324084, 0.36035,1645479897393436
0.631227, -0.322616, 0.360906,1645479897398437
0.631367, -0.321183, 0.361486,1645479897403436
0.63151, -0.319724, 0.362064,1645479897408436
0.631647, -0.318219, 0.362598,1645479897413436
0.631782, -0.316696, 0.363129,1645479897418436
0.631908, -0.315217, 0.363701,1645479897423436
0.63204, -0.313734, 0.36429,1645479897428437
0.632178, -0.312213, 0.364863,1645479897433437
0.632316, -0.310663, 0.365413,1645479897438437
0.632441, -0.30912, 0.365954,1645479897443437
0.632552, -0.307598, 0.366491,1645479897448436
0.632664, -0.306065, 0.367033,1645479897453437
0.632795, -0.304505, 0.367598,1645479897458437
0.632912, -0.302931, 0.368134,1645479897463437
0.633017, -0.301345, 0.368645,1645479897468437
0.633131, -0.29976, 0.369179,1645479897473437
0.633261, -0.298155, 0.369737,1645479897478437
0.633383, -0.296538, 0.370288,1645479897483438
0.633491, -0.294924, 0.370821,1645479897488438
0.633586, -0.293316, 0.371343,1645479897493438
0.633679, -0.291698, 0.37185,1645479897498437
0.633778, -0.29004, 0.372342,1645479897503437
0.633885, -0.288386, 0.372858,1645479897508437
0.633968, -0.286763, 0.37337,1645479897513437
0.634034, -0.285139, 0.373852,1645479897518437
0.634111, -0.28349, 0.374345,1645479897523437
0.634205, -0.281825, 0.37486,1645479897528436
0.634296, -0.280153, 0.375377,1645479897533436
0.634371, -0.278486, 0.37588,1645479897538436
0.634442, -0.276798, 0.37636,1645479897543436
0.634516, -0.275093, 0.376844,1645479897548437
0.634589, -0.273378, 0.377314,1645479897553436
0.63466, -0.271669, 0.377809,1645479897558436
0.634725, -0.26995, 0.378291,1645479897563436
0.634784, -0.268202, 0.378744,1645479897568436
0.63485, -0.266438, 0.379205,1645479897573436
0.63492, -0.264689, 0.379691,1645479897578436
0.634979, -0.262946, 0.380175,1645479897583436
0.635031, -0.261181, 0.380643,1645479897588435
0.635079, -0.259402, 0.381092,1645479897593435
0.635118, -0.257626, 0.381536,1645479897598436
0.635152, -0.255862, 0.381969,1645479897603436
0.635189, -0.254083, 0.38241,1645479897608436
0.635228, -0.252274, 0.382842,1645479897613436
0.635261, -0.250449, 0.383254,1645479897618436
0.635291, -0.248632, 0.383681,1645479897623436
0.635325, -0.246828, 0.384128,1645479897628437
0.635362, -0.245001, 0.38458,1645479897633437
0.635396, -0.243141, 0.38501,1645479897638437
0.635417, -0.241278, 0.385426,1645479897643437
0.635433, -0.239427, 0.385834,1645479897648437
0.635451, -0.237566, 0.386252,1645479897653436
0.635475, -0.235688, 0.386669,1645479897658437
0.635476, -0.233799, 0.387051,1645479897663437
0.635477, -0.23191, 0.387434,1645479897668437
0.635486, -0.230024, 0.387841,1645479897673437
0.635492, -0.228136, 0.388245,1645479897678437
0.635489, -0.226241, 0.388642,1645479897683436
0.635479, -0.224342, 0.389025,1645479897688436
0.635464, -0.222424, 0.389399,1645479897693436
0.635446, -0.220497, 0.389765,1645479897698436
0.635432, -0.21858, 0.390138,1645479897703437
0.635409, -0.216669, 0.390517,1645479897708436
0.635381, -0.214734, 0.390859,1645479897713436
0.635347, -0.212771, 0.391192,1645479897718437
0.635329, -0.210812, 0.391548,1645479897723436
0.635304, -0.208856, 0.391918,1645479897728437
0.635271, -0.206896, 0.392269,1645479897733437
0.63523, -0.204909, 0.392611,1645479897738436
0.635194, -0.202914, 0.392953,1645479897743436
0.635151, -0.200918, 0.393289,1645479897748436
0.635109, -0.198938, 0.393633,1645479897753436
0.635052, -0.196969, 0.393965,1645479897758437
0.634984, -0.194979, 0.394266,1645479897763436
0.634923, -0.192969, 0.394576,1645479897768436
0.634871, -0.190956, 0.3949,1645479897773435
0.63481, -0.18895, 0.39522,1645479897778436
0.634739, -0.186943, 0.395532,1645479897783436
0.634665, -0.184909, 0.395827,1645479897788436
0.634588, -0.18285, 0.39611,1645479897793436
0.634505, -0.1808, 0.396389,1645479897798436
0.634431, -0.178753, 0.396691,1645479897803436
0.634352, -0.1767, 0.39699,1645479897808436
0.63426, -0.174638, 0.397262,1645479897813436
0.634168, -0.172565, 0.39753,1645479897818436
0.634082, -0.170499, 0.397818,1645479897823436
0.633992, -0.168447, 0.39811,1645479897828437
0.633892, -0.166395, 0.39838,1645479897833436
0.633779, -0.164318, 0.398629,1645479897838437
0.633675, -0.162219, 0.398877,1645479897843437
0.63356, -0.160125, 0.399121,1645479897848437
0.633449, -0.158046, 0.399372,1645479897853437
0.633332, -0.155949, 0.399622,1645479897858437
0.633209, -0.153836, 0.399847,1645479897863437
0.633081, -0.151719, 0.400069,1645479897868436
0.632958, -0.149608, 0.400308,1645479897873437
0.632835, -0.147499, 0.400552,1645479897878437
0.632706, -0.145381, 0.40079,1645479897883437
0.632569, -0.143245, 0.401007,1645479897888436
0.632424, -0.141108, 0.401214,1645479897893436
0.63227, -0.138993, 0.401411,1645479897898437
0.632108, -0.13688, 0.401597,1645479897903437
0.631964, -0.134742, 0.4018,1645479897908438
0.631813, -0.132595, 0.402007,1645479897913437
0.631649, -0.130459, 0.402183,1645479897918438
0.631475, -0.128335, 0.402351,1645479897923438
0.631316, -0.126194, 0.402542,1645479897928438
0.631162, -0.12404, 0.40274,1645479897933438
0.630999, -0.121879, 0.40293,1645479897938438
0.630826, -0.119718, 0.403101,1645479897943438
0.630645, -0.117567, 0.403269,1645479897948438
0.630467, -0.115397, 0.40343,1645479897953438
0.630284, -0.113211, 0.403579,1645479897958438
0.630101, -0.111054, 0.403739,1645479897963438
0.629911, -0.108917, 0.403891,1645479897968439
0.629709, -0.106759, 0.404023,1645479897973438
0.629506, -0.104573, 0.404137,1645479897978438
0.629309, -0.102394, 0.404275,1645479897983438
0.629115, -0.100231, 0.404418,1645479897988438
0.628913, -0.0980617, 0.404553,1645479897993438
0.628706, -0.0958709, 0.404673,1645479897998439
0.628501, -0.0936591, 0.404789,1645479898003439
0.628286, -0.0914622, 0.404892,1645479898008438
0.628062, -0.0892898, 0.40499,1645479898013437
0.627837, -0.0871046, 0.405082,1645479898018438
0.627621, -0.0848899, 0.405187,1645479898023438
0.627403, -0.0826958, 0.405292,1645479898028438
0.62717, -0.0805361, 0.405377,1645479898033437
0.626932, -0.0783629, 0.40545,1645479898038437
0.626701, -0.0761593, 0.405534,1645479898043437
0.626476, -0.0739369, 0.405624,1645479898048437
0.626246, -0.0717403, 0.405712,1645479898053437
0.626004, -0.0695659, 0.405779,1645479898058438
0.625766, -0.0673662, 0.405855,1645479898063437
0.625527, -0.0651354, 0.405916,1645479898068437
0.625277, -0.0629155, 0.405965,1645479898073436
0.625027, -0.0607302, 0.406012,1645479898078437
0.624772, -0.0585331, 0.406051,1645479898083437
0.624525, -0.0563113, 0.406099,1645479898088437
0.624278, -0.0540932, 0.406149,1645479898093437
0.624021, -0.0519129, 0.40618,1645479898098437
0.623757, -0.0497419, 0.406195,1645479898103437
0.623493, -0.047533, 0.406206,1645479898108437
0.623237, -0.0453021, 0.406227,1645479898113437
0.622979, -0.0431004, 0.406255,1645479898118438
0.622717, -0.0409188, 0.406273,1645479898123437
0.622455, -0.0387088, 0.406284,1645479898128437
0.622191, -0.0364729, 0.406292,1645479898133436
0.621926, -0.0342395, 0.406295,1645479898138437
0.621655, -0.0320437, 0.406285,1645479898143437
0.621383, -0.0298544, 0.406271,1645479898148438
0.621105, -0.0276359, 0.406251,1645479898153437
0.620829, -0.0254217, 0.40623,1645479898158438
0.620548, -0.0232452, 0.406193,1645479898163440
0.620273, -0.0210715, 0.406166,1645479898168439
0.62, -0.0188592, 0.406144,1645479898173440
0.619728, -0.0166369, 0.406113,1645479898178440
0.619447, -0.014432, 0.406058,1645479898183440
0.619169, -0.0122474, 0.406009,1645479898188439
0.618889, -0.0100463, 0.405961,1645479898193439
0.618611, -0.00782007, 0.405919,1645479898198439
0.61833, -0.00560265, 0.405854,1645479898203439
0.618053, -0.0034203, 0.405783,1645479898208439
0.617779, -0.00123276, 0.405712,1645479898213439
0.6175, 0.000977322, 0.40564,1645479898218440
0.617222, 0.00317354, 0.405571,1645479898223440
0.616939, 0.00534675, 0.405485,1645479898228440
0.616658, 0.00751568, 0.405392,1645479898233440
0.616386, 0.00970994, 0.405304,1645479898238440
0.616109, 0.0119189, 0.405206,1645479898243439
0.615825, 0.0141037, 0.405094,1645479898248439
0.615549, 0.0162756, 0.404994,1645479898253438
0.615277, 0.0184744, 0.404894,1645479898258439
0.615002, 0.0206858, 0.404784,1645479898263438
0.614727, 0.0228837, 0.40466,1645479898268439
0.614453, 0.0250552, 0.404528,1645479898273438
0.614177, 0.0272287, 0.404393,1645479898278439
0.613903, 0.0294128, 0.404264,1645479898283438
0.613635, 0.0315831, 0.404149,1645479898288438
0.613362, 0.0337261, 0.404028,1645479898293438
0.61308, 0.0358794, 0.403905,1645479898298439
0.612798, 0.0380625, 0.403796,1645479898303438
0.612516, 0.0402429, 0.403697,1645479898308438
0.612229, 0.0423998, 0.403593,1645479898313437
0.611934, 0.0445479, 0.403487,1645479898318438
0.611637, 0.0467145, 0.403394,1645479898323437
0.61134, 0.0488985, 0.403315,1645479898328438
0.611044, 0.0510588, 0.403222,1645479898333437
0.610752, 0.0531914, 0.403098,1645479898338437
0.610467, 0.0553419, 0.402977,1645479898343437
0.610185, 0.0575061, 0.402865,1645479898348436
0.609907, 0.0596524, 0.402754,1645479898353436
0.609632, 0.0617707, 0.402629,1645479898358437
0.609361, 0.0638911, 0.402499,1645479898363436
0.609088, 0.0660391, 0.402362,1645479898368436
0.608815, 0.068193, 0.402223,1645479898373435
0.608546, 0.0703158, 0.40208,1645479898378436
0.608281, 0.0724331, 0.40194,1645479898383436
0.608019, 0.0745719, 0.40181,1645479898388436
0.607755, 0.0767266, 0.401681,1645479898393436
0.607492, 0.0788669, 0.401543,1645479898398436
0.607229, 0.0809746, 0.401383,1645479898403436
0.606962, 0.0830816, 0.401208,1645479898408435
0.606684, 0.0852172, 0.401023,1645479898413435
0.606401, 0.0873388, 0.40084,1645479898418435
0.606115, 0.0894208, 0.400643,1645479898423435
0.605822, 0.0915037, 0.400428,1645479898428435
0.605519, 0.093612, 0.400184,1645479898433434
0.605206, 0.0957355, 0.399927,1645479898438434
0.60489, 0.097833, 0.399663,1645479898443434
0.604571, 0.0999028, 0.399392,1645479898448434
0.604244, 0.10199, 0.399116,1645479898453434
0.603904, 0.104106, 0.398839,1645479898458434
0.603559, 0.106207, 0.398554,1645479898463441
0.603215, 0.108277, 0.398258,1645479898468440
0.602868, 0.110338, 0.397956,1645479898473440
0.602509, 0.112419, 0.397653,1645479898478441
0.602141, 0.114511, 0.397349,1645479898483440
0.601776, 0.116565, 0.397038,1645479898488441
0.601413, 0.118591, 0.396719,1645479898493440
0.601037, 0.120636, 0.396391,1645479898498440
0.60066, 0.122699, 0.396056,1645479898503440
0.600292, 0.124752, 0.39573,1645479898508440
0.599927, 0.126782, 0.395386,1645479898513440
0.599572, 0.128803, 0.39504,1645479898518440
0.599228, 0.130849, 0.394719,1645479898523439
0.59889, 0.132893, 0.394396,1645479898528439
0.59856, 0.134922, 0.394079,1645479898533440
0.59824, 0.136946, 0.393764,1645479898538440
0.597922, 0.138967, 0.393447,1645479898543440
0.597612, 0.140985, 0.393135,1645479898548440
0.5973, 0.143001, 0.39282,1645479898553439
0.597001, 0.145009, 0.392527,1645479898558439
0.596709, 0.147006, 0.392233,1645479898563439
0.596419, 0.148991, 0.391935,1645479898568440
0.596133, 0.150971, 0.391633,1645479898573439
0.595852, 0.152957, 0.391347,1645479898578439
0.59558, 0.154954, 0.391071,1645479898583439
0.595304, 0.156934, 0.390781,1645479898588438
0.595038, 0.158899, 0.390501,1645479898593439
0.594784, 0.160865, 0.390235,1645479898598439
0.594523, 0.162835, 0.389962,1645479898603439
0.594256, 0.164813, 0.389678,1645479898608438
0.593997, 0.166777, 0.3894,1645479898613438
0.593736, 0.168729, 0.389108,1645479898618438
0.593481, 0.170684, 0.388828,1645479898623438
0.593226, 0.172642, 0.388554,1645479898628438
0.592965, 0.174592, 0.388266,1645479898633438
0.592713, 0.176533, 0.387979,1645479898638438
0.592473, 0.178454, 0.387689,1645479898643438
0.592228, 0.180371, 0.387391,1645479898648438
0.591984, 0.182286, 0.387092,1645479898653438
0.59174, 0.184192, 0.386794,1645479898658438
0.591502, 0.186097, 0.386506,1645479898663438
0.59127, 0.188006, 0.386225,1645479898668438
0.591033, 0.189897, 0.385931,1645479898673437
0.590803, 0.191783, 0.385633,1645479898678437
0.590566, 0.193665, 0.38533,1645479898683438
0.590333, 0.195549, 0.385029,1645479898688438
0.590094, 0.197433, 0.384721,1645479898693438
0.589858, 0.199312, 0.384414,1645479898698438
0.589633, 0.201182, 0.384113,1645479898703438
0.589404, 0.203052, 0.38382,1645479898708437
0.589164, 0.204915, 0.383496,1645479898713438
0.588925, 0.206766, 0.383173,1645479898718438
0.588693, 0.20861, 0.382848,1645479898723437
0.588459, 0.21045, 0.382518,1645479898728437
0.588224, 0.212282, 0.382182,1645479898733436
0.587996, 0.214104, 0.381849,1645479898738437
0.587774, 0.215905, 0.381513,1645479898743437
0.587554, 0.217701, 0.381179,1645479898748437
0.587328, 0.219509, 0.38085,1645479898753437
0.58711, 0.221312, 0.380519,1645479898758437
0.586889, 0.223097, 0.380182,1645479898763437
0.586665, 0.224874, 0.379823,1645479898768437
0.58644, 0.226647, 0.379471,1645479898773437
0.586209, 0.228432, 0.379116,1645479898778438
0.58598, 0.230195, 0.378752,1645479898783437
0.585771, 0.231948, 0.378395,1645479898788437
0.58555, 0.233695, 0.378026,1645479898793436
0.585319, 0.235455, 0.377648,1645479898798436
0.585081, 0.237211, 0.377267,1645479898803437
0.584858, 0.238938, 0.376893,1645479898808437
0.584637, 0.240664, 0.37652,1645479898813436
0.584413, 0.242389, 0.376152,1645479898818436
0.584195, 0.244111, 0.375771,1645479898823436
0.583967, 0.245817, 0.375379,1645479898828436
0.583759, 0.247504, 0.374988,1645479898833436
0.583545, 0.249195, 0.374609,1645479898838436
0.58332, 0.250895, 0.374221,1645479898843437
0.583089, 0.252569, 0.373813,1645479898848437
0.582878, 0.254221, 0.373401,1645479898853436
0.58267, 0.255871, 0.37299,1645479898858436
0.582462, 0.257522, 0.372586,1645479898863437
0.582243, 0.259165, 0.37216,1645479898868437
0.582024, 0.260789, 0.371734,1645479898873436
0.581816, 0.262408, 0.371314,1645479898878437
0.581597, 0.264036, 0.370894,1645479898883436
0.581381, 0.265659, 0.370462,1645479898888436
0.581167, 0.267259, 0.370025,1645479898893436
0.580964, 0.268855, 0.369591,1645479898898437
0.580756, 0.270447, 0.369157,1645479898903436
0.580549, 0.272028, 0.36871,1645479898908436
0.580336, 0.273607, 0.368258,1645479898913436
0.580122, 0.275179, 0.36779,1645479898918436
0.579911, 0.276729, 0.367317,1645479898923436
0.57972, 0.278272, 0.366857,1645479898928436
0.579525, 0.279823, 0.366415,1645479898933436
0.57932, 0.281369, 0.365957,1645479898938436
0.579118, 0.282893, 0.365488,1645479898943435
0.578921, 0.284398, 0.365003,1645479898948435
0.57873, 0.285903, 0.364524,1645479898953436
0.578531, 0.28742, 0.364056,1645479898958436
0.578331, 0.288924, 0.363574,1645479898963444
0.57814, 0.290397, 0.363089,1645479898968444
0.577965, 0.291865, 0.362606,1645479898973443
0.577769, 0.293339, 0.362113,1645479898978444
0.577574, 0.29481, 0.361612,1645479898983444
0.577382, 0.296254, 0.361109,1645479898988444
0.577214, 0.297691, 0.360622,1645479898993443
0.577044, 0.299122, 0.36014,1645479898998443
0.576853, 0.300561, 0.359627,1645479899003442
0.57666, 0.301982, 0.359105,1645479899008442
0.576491, 0.303381, 0.358591,1645479899013442
0.57632, 0.30477, 0.358068,1645479899018442
0.576133, 0.306168, 0.357535,1645479899023442
0.575955, 0.307561, 0.357003,1645479899028441
0.575789, 0.30893, 0.356467,1645479899033441
0.575635, 0.310283, 0.355937,1645479899038441
0.575474, 0.311636, 0.355403,1645479899043441
0.575304, 0.312989, 0.354864,1645479899048441
0.575137, 0.314333, 0.354321,1645479899053441
0.574989, 0.31566, 0.353782,1645479899058441
0.574846, 0.316976, 0.353249,1645479899063442
0.574696, 0.318296, 0.352707,1645479899068442
0.574531, 0.31961, 0.352145,1645479899073442
0.574373, 0.320898, 0.351572,1645479899078443
0.574239, 0.322172, 0.351011,1645479899083442
0.574095, 0.32345, 0.350449,1645479899088442
0.573955, 0.324719, 0.349886,1645479899093442
0.573819, 0.325983, 0.349326,1645479899098442
0.573683, 0.327244, 0.348772,1645479899103442
0.573543, 0.328503, 0.348207,1645479899108443
0.573394, 0.329749, 0.347628,1645479899113442
0.573255, 0.330999, 0.347061,1645479899118442
0.573128, 0.332249, 0.346515,1645479899123442
0.572982, 0.333486, 0.34593,1645479899128441
0.572831, 0.334711, 0.345332,1645479899133442
0.572682, 0.335942, 0.344738,1645479899138443
0.572537, 0.337162, 0.344139,1645479899143442
0.572393, 0.338381, 0.343551,1645479899148441
0.57225, 0.339598, 0.342965,1645479899153441
0.572114, 0.340811, 0.342393,1645479899158441
0.571979, 0.342016, 0.341813,1645479899163441
0.571831, 0.343217, 0.341214,1645479899168441
0.571677, 0.344417, 0.340612,1645479899173441
0.57154, 0.34561, 0.340019,1645479899178441
0.571408, 0.346793, 0.339437,1645479899183441
0.571273, 0.347972, 0.338844,1645479899188440
0.571128, 0.349143, 0.338234,1645479899193440
0.570983, 0.350305, 0.337622,1645479899198441
0.570842, 0.35147, 0.337017,1645479899203441
0.570705, 0.352627, 0.336422,1645479899208441
0.570575, 0.353774, 0.335831,1645479899213440
0.570445, 0.354915, 0.335235,1645479899218440
0.57031, 0.356058, 0.334637,1645479899223440
0.570178, 0.357194, 0.334039,1645479899228441
0.570042, 0.358313, 0.333419,1645479899233440
0.569907, 0.359421, 0.332798,1645479899238440
0.569789, 0.360536, 0.332194,1645479899243439
0.569657, 0.361637, 0.331573,1645479899248439
0.569528, 0.362725, 0.330939,1645479899253439
0.569395, 0.363811, 0.330315,1645479899258439
0.569268, 0.364896, 0.329697,1645479899263439
0.569145, 0.365967, 0.329078,1645479899268439
0.569035, 0.367009, 0.328443,1645479899273438
0.568934, 0.368037, 0.32781,1645479899278439
0.568843, 0.369066, 0.32719,1645479899283439
0.568747, 0.370064, 0.326538,1645479899288439
0.568663, 0.371029, 0.325876,1645479899293439
0.568598, 0.371976, 0.325207,1645479899298438
0.568542, 0.372926, 0.324565,1645479899303438
0.568488, 0.373861, 0.32391,1645479899308438
0.568438, 0.37477, 0.323246,1645479899313438
0.568398, 0.375661, 0.322576,1645479899318438
0.56836, 0.376543, 0.321904,1645479899323438
0.568324, 0.377415, 0.321227,1645479899328438
0.5683, 0.378279, 0.320562,1645479899333437
0.568285, 0.379129, 0.319894,1645479899338438
0.568275, 0.379952, 0.319209,1645479899343438
0.568271, 0.380762, 0.318516,1645479899348438
0.568259, 0.38157, 0.317814,1645479899353437
0.568251, 0.382367, 0.317121,1645479899358438
0.568272, 0.383149, 0.316441,1645479899363437
0.568294, 0.383912, 0.315759,1645479899368437
0.568304, 0.38468, 0.315062,1645479899373438
0.568301, 0.385449, 0.314363,1645479899378438
0.568294, 0.386196, 0.313655,1645479899383437
0.568309, 0.386922, 0.312967,1645479899388437
0.56833, 0.387631, 0.31227,1645479899393437
0.568338, 0.388334, 0.311542,1645479899398437
0.568352, 0.389042, 0.310824,1645479899403438
0.568379, 0.389747, 0.310117,1645479899408438
0.568416, 0.390426, 0.309411,1645479899413437
0.568459, 0.391096, 0.30869,1645479899418437
0.568497, 0.391768, 0.307976,1645479899423437
0.568552, 0.392452, 0.307283,1645479899428437
0.568606, 0.393105, 0.306579,1645479899433438
0.568669, 0.393728, 0.305848,1645479899438438
0.568719, 0.394363, 0.305131,1645479899443439
0.568763, 0.395007, 0.304415,1645479899448439
0.568811, 0.395627, 0.303693,1645479899453438
0.568873, 0.396233, 0.302969,1645479899458438
0.568946, 0.396822, 0.302239,1645479899463438
0.569012, 0.397413, 0.301511,1645479899468439
0.56907, 0.39801, 0.300787,1645479899473438
0.569139, 0.398584, 0.300066,1645479899478438
0.569204, 0.399153, 0.299344,1645479899483438
0.569278, 0.39972, 0.298624,1645479899488438
0.569357, 0.400275, 0.297901,1645479899493438
0.569424, 0.400828, 0.297168,1645479899498439
0.569501, 0.401363, 0.296436,1645479899503438
0.569573, 0.401886, 0.295701,1645479899508438
0.569641, 0.402406, 0.294958,1645479899513437
0.569715, 0.402923, 0.294221,1645479899518437
0.569792, 0.403429, 0.29348,1645479899523437
0.569879, 0.403913, 0.292739,1645479899528437
0.569974, 0.404397, 0.292012,1645479899533437
0.570063, 0.404884, 0.291293,1645479899538437
0.57015, 0.405366, 0.290572,1645479899543437
0.570226, 0.40584, 0.289838,1645479899548436
0.57031, 0.406295, 0.289088,1645479899553436
0.570414, 0.40674, 0.288357,1645479899558437
0.570527, 0.407184, 0.287638,1645479899563437
0.570624, 0.407604, 0.286888,1645479899568436
0.57071, 0.408033, 0.286134,1645479899573436
0.570809, 0.408447, 0.285388,1645479899578436
0.570905, 0.408853, 0.284635,1645479899583437
0.571017, 0.409233, 0.283884,1645479899588437
0.571116, 0.409634, 0.283143,1645479899593436
0.571213, 0.410028, 0.282403,1645479899598437
0.571319, 0.410409, 0.281671,1645479899603436
0.571439, 0.410772, 0.280942,1645479899608436
0.57155, 0.411133, 0.280202,1645479899613436
0.571652, 0.411497, 0.279463,1645479899618436
0.571752, 0.411848, 0.278721,1645479899623436
0.571856, 0.412187, 0.277971,1645479899628435
0.571974, 0.412512, 0.27723,1645479899633435
0.572093, 0.412833, 0.27649,1645479899638436
0.5722, 0.413143, 0.275734,1645479899643436
0.57231, 0.413444, 0.274982,1645479899648436
0.57243, 0.41373, 0.274234,1645479899653436
0.572559, 0.413998, 0.273486,1645479899658435
0.572679, 0.414267, 0.272738,1645479899663435
0.572812, 0.41452, 0.271993,1645479899668435
0.572939, 0.414775, 0.271245,1645479899673435
0.573074, 0.415002, 0.27049,1645479899678435
0.573205, 0.415245, 0.269745,1645479899683435
0.573345, 0.415465, 0.269004,1645479899688435
0.57347, 0.415683, 0.268246,1645479899693434
0.573603, 0.41588, 0.267483,1645479899698435
0.573734, 0.416077, 0.266713,1645479899703435
0.57385, 0.416269, 0.265937,1645479899708435
0.573992, 0.416445, 0.265177,1645479899713435
0.574131, 0.416623, 0.264432,1645479899718435
0.57428, 0.416782, 0.26369,1645479899723435
0.574415, 0.41694, 0.262936,1645479899728435
0.574552, 0.417093, 0.262186,1645479899733435
0.574698, 0.41722, 0.261425,1645479899738435
0.574834, 0.417348, 0.260665,1645479899743435
0.574982, 0.417454, 0.259905,1645479899748435
0.575139, 0.417552, 0.259162,1645479899753434
0.575287, 0.417647, 0.258403,1645479899758435
0.575448, 0.417702, 0.257628,1645479899763435
0.575601, 0.417773, 0.256863,1645479899768435
0.575744, 0.417846, 0.256095,1645479899773435
0.575911, 0.417885, 0.255337,1645479899778435
0.576078, 0.417915, 0.254578,1645479899783435
0.576241, 0.417947, 0.253821,1645479899788434
0.576405, 0.417958, 0.25306,1645479899793435
0.576554, 0.417986, 0.252297,1645479899798435
0.576701, 0.418002, 0.251534,1645479899803434
0.576863, 0.417987, 0.250759,1645479899808434
0.577028, 0.417963, 0.249993,1645479899813434
0.577184, 0.417954, 0.249233,1645479899818434
0.577354, 0.417917, 0.248484,1645479899823434
0.577529, 0.417857, 0.24772,1645479899828434
0.57768, 0.4178, 0.246934,1645479899833434
0.577833, 0.417746, 0.246163,1645479899838434
0.578009, 0.417658, 0.24539,1645479899843434
0.578183, 0.417544, 0.244612,1645479899848434
0.578355, 0.41744, 0.243845,1645479899853434
0.578517, 0.417336, 0.243073,1645479899858435
0.578689, 0.417199, 0.242297,1645479899863434
0.578879, 0.417049, 0.241535,1645479899868434
0.579059, 0.416898, 0.240769,1645479899873433
0.579221, 0.416756, 0.239993,1645479899878434
0.579392, 0.416587, 0.239217,1645479899883434
0.579577, 0.416397, 0.238443,1645479899888434
0.579764, 0.416205, 0.237684,1645479899893434
0.579928, 0.416023, 0.236912,1645479899898434
0.58009, 0.41583, 0.236145,1645479899903433
0.580274, 0.415606, 0.235371,1645479899908433
0.580471, 0.415352, 0.234597,1645479899913433
0.580652, 0.415104, 0.23382,1645479899918434
0.580816, 0.414866, 0.233044,1645479899923433
0.580982, 0.414616, 0.232275,1645479899928433
0.581171, 0.414335, 0.231508,1645479899933433
0.581369, 0.414033, 0.230743,1645479899938433
0.581563, 0.413719, 0.229967,1645479899943433
0.581746, 0.41341, 0.229195,1645479899948433
0.581935, 0.413086, 0.228428,1645479899953433
0.582131, 0.412747, 0.227666,1645479899958433
0.582325, 0.412391, 0.226898,1645479899963433
0.582508, 0.412044, 0.226131,1645479899968433
0.582679, 0.41169, 0.225346,1645479899973433
0.582857, 0.411323, 0.224577,1645479899978434
0.583052, 0.410932, 0.223812,1645479899983434
0.583248, 0.410529, 0.223059,1645479899988433
0.583432, 0.410124, 0.222284,1645479899993433
0.583609, 0.409717, 0.221514,1645479899998433
0.583787, 0.409296, 0.22073,1645479900003433
0.583971, 0.408855, 0.219962,1645479900008434
0.584159, 0.4084, 0.219192,1645479900013433
0.584344, 0.407933, 0.21843,1645479900018433
0.584532, 0.407451, 0.217663,1645479900023433
0.58473, 0.406951, 0.216904,1645479900028432
0.584926, 0.406443, 0.21614,1645479900033433
0.585104, 0.405942, 0.215371,1645479900038433
0.585281, 0.40543, 0.214604,1645479900043433
0.585464, 0.404907, 0.21384,1645479900048432
0.585644, 0.404377, 0.213083,1645479900053432
0.585816, 0.403847, 0.212321,1645479900058432
0.585989, 0.403319, 0.211568,1645479900063432
